dataset,backend,dl_mode,threads,seqlen,batch_size,elapsed_ns,rss_bytes
TCGA_ATAC,svar,none,32,131072,65536,0,5943914496
TCGA_ATAC,svar,none,32,131072,65536,521760920,13645025280
TCGA_ATAC,svar,none,32,131072,65536,1114767802,23524814848
TCGA_ATAC,svar,none,32,131072,65536,1693774742,29302173696
TCGA_ATAC,svar,none,32,131072,65536,2218048007,33635115008
TCGA_ATAC,svar,none,32,131072,65536,2735109636,38053801984
TCGA_ATAC,svar,none,32,131072,65536,3251255778,39056441344
TCGA_ATAC,svar,none,32,131072,65536,3779611734,39648624640
TCGA_ATAC,svar,none,32,131072,65536,4305719440,40148254720
TCGA_ATAC,svar,none,32,131072,65536,4831748920,40697495552
TCGA_ATAC,svar,none,32,131072,65536,5358529678,41216307200
TCGA_ATAC,svar,none,32,131072,65536,5886616068,41677864960
TCGA_ATAC,svar,none,32,131072,65536,6448650292,47795851264
TCGA_ATAC,svar,none,32,131072,65536,7072827919,54870732800
TCGA_ATAC,svar,none,32,131072,65536,7606416351,59402887168
TCGA_ATAC,svar,none,32,131072,65536,8161226912,64071245824
TCGA_ATAC,svar,none,32,131072,65536,8682899576,68162789376
TCGA_ATAC,svar,none,32,131072,65536,9198962257,72338219008
TCGA_ATAC,svar,none,32,131072,65536,9715152832,76079050752
TCGA_ATAC,svar,none,32,131072,65536,10240318205,76646465536
TCGA_ATAC,svar,none,32,131072,65536,10766380338,77218304000
TCGA_ATAC,svar,none,32,131072,65536,11291353460,77756334080
TCGA_ATAC,svar,none,32,131072,65536,11818027431,78308114432
TCGA_ATAC,svar,none,32,131072,65536,12344572661,78877863936
TCGA_ATAC,svar,none,32,131072,65536,12869996105,46480154624
TCGA_ATAC,svar,none,32,131072,65536,13489968186,52915593216
TCGA_ATAC,svar,none,32,131072,65536,14028403133,18958462976
TCGA_ATAC,svar,none,32,131072,65536,14585576191,28771459072
TCGA_ATAC,svar,none,32,131072,65536,15190196062,36736442368
TCGA_ATAC,svar,none,32,131072,65536,15711871161,41499176960
TCGA_ATAC,svar,none,32,131072,65536,16233603636,46062579712
TCGA_ATAC,svar,none,32,131072,65536,16756980464,50850377728
TCGA_ATAC,svar,none,32,131072,65536,17292455367,53350182912
TCGA_ATAC,svar,none,32,131072,65536,17950149138,53350182912
TCGA_ATAC,svar,none,32,131072,65536,18471602396,53447819264
TCGA_ATAC,svar,none,32,131072,65536,19091655656,60307603456
TCGA_ATAC,svar,none,32,131072,65536,19722232456,66471133184
TCGA_ATAC,svar,none,32,131072,65536,20244207249,70669631488
TCGA_ATAC,svar,none,32,131072,65536,20760679161,74941530112
TCGA_ATAC,svar,none,32,131072,65536,21277088172,79431532544
TCGA_ATAC,svar,none,32,131072,65536,21799683339,79643344896
TCGA_ATAC,svar,none,32,131072,65536,22360088335,79643344896
TCGA_ATAC,svar,none,32,131072,65536,22881575374,51471052800
TCGA_ATAC,svar,none,32,131072,65536,23403292020,19562901504
TCGA_ATAC,svar,none,32,131072,65536,24046490575,31426490368
TCGA_ATAC,svar,none,32,131072,65536,24664221864,42356846592
TCGA_ATAC,svar,none,32,131072,65536,25186911410,46748282880
TCGA_ATAC,svar,none,32,131072,65536,25707341394,51420737536
TCGA_ATAC,svar,none,32,131072,65536,26223648185,53350117376
TCGA_ATAC,svar,none,32,131072,65536,26824004905,53350117376
TCGA_ATAC,svar,none,32,131072,65536,27345398980,50266390528
TCGA_ATAC,svar,none,32,131072,65536,27944963561,58118127616
TCGA_ATAC,svar,none,32,131072,65536,28572536104,65066082304
TCGA_ATAC,svar,none,32,131072,65536,29099462351,69663039488
TCGA_ATAC,svar,none,32,131072,65536,29621340758,74018824192
TCGA_ATAC,svar,none,32,131072,65536,30137777001,78867439616
