dataset,backend,dl_mode,threads,seqlen,batch_size,elapsed_ns,rss_bytes
TCGA_ATAC,svar,none,32,16384,524288,0,5901819904
TCGA_ATAC,svar,none,32,16384,524288,524917155,14099648512
TCGA_ATAC,svar,none,32,16384,524288,1071773902,18229235712
TCGA_ATAC,svar,none,32,16384,524288,1618966320,23178031104
TCGA_ATAC,svar,none,32,16384,524288,2145026920,15225909248
TCGA_ATAC,svar,none,32,16384,524288,2756510980,23146856448
TCGA_ATAC,svar,none,32,16384,524288,3282619430,15076880384
TCGA_ATAC,svar,none,32,16384,524288,3903851492,21984952320
TCGA_ATAC,svar,none,32,16384,524288,4427077457,24216322048
TCGA_ATAC,svar,none,32,16384,524288,4949734327,20112113664
TCGA_ATAC,svar,none,32,16384,524288,5472696961,24109555712
TCGA_ATAC,svar,none,32,16384,524288,6003164645,17268563968
TCGA_ATAC,svar,none,32,16384,524288,6587189772,22687604736
TCGA_ATAC,svar,none,32,16384,524288,7110345453,24216428544
TCGA_ATAC,svar,none,32,16384,524288,7676681468,21391609856
TCGA_ATAC,svar,none,32,16384,524288,8199437286,24214376448
TCGA_ATAC,svar,none,32,16384,524288,8722138421,19852218368
TCGA_ATAC,svar,none,32,16384,524288,9245197756,23866437632
TCGA_ATAC,svar,none,32,16384,524288,9763084043,16587141120
TCGA_ATAC,svar,none,32,16384,524288,10367520905,22979260416
TCGA_ATAC,svar,none,32,16384,524288,10890614549,14640848896
TCGA_ATAC,svar,none,32,16384,524288,11480512109,21995614208
TCGA_ATAC,svar,none,32,16384,524288,12003410158,24214401024
TCGA_ATAC,svar,none,32,16384,524288,12525991229,20980510720
TCGA_ATAC,svar,none,32,16384,524288,13049094514,24214319104
TCGA_ATAC,svar,none,32,16384,524288,13571747901,20133449728
TCGA_ATAC,svar,none,32,16384,524288,14112486831,24214507520
TCGA_ATAC,svar,none,32,16384,524288,14635423505,18692624384
TCGA_ATAC,svar,none,32,16384,524288,15162180781,23375564800
TCGA_ATAC,svar,none,32,16384,524288,15684454060,15311880192
TCGA_ATAC,svar,none,32,16384,524288,16282934181,21615972352
TCGA_ATAC,svar,none,32,16384,524288,16805441393,24214343680
TCGA_ATAC,svar,none,32,16384,524288,17327518582,19587944448
TCGA_ATAC,svar,none,32,16384,524288,17850201485,23642009600
TCGA_ATAC,svar,none,32,16384,524288,18372705853,15987269632
TCGA_ATAC,svar,none,32,16384,524288,18968116071,22262001664
TCGA_ATAC,svar,none,32,16384,524288,19490778546,24214450176
TCGA_ATAC,svar,none,32,16384,524288,20012960279,21536305152
TCGA_ATAC,svar,none,32,16384,524288,20535620346,24214368256
TCGA_ATAC,svar,none,32,16384,524288,21057698369,19420196864
TCGA_ATAC,svar,none,32,16384,524288,21580429345,24122281984
TCGA_ATAC,svar,none,32,16384,524288,22125864397,18052988928
TCGA_ATAC,svar,none,32,16384,524288,22675506913,22574501888
TCGA_ATAC,svar,none,32,16384,524288,23194304649,24214474752
TCGA_ATAC,svar,none,32,16384,524288,23764267559,21513289728
TCGA_ATAC,svar,none,32,16384,524288,24286708216,24214421504
TCGA_ATAC,svar,none,32,16384,524288,24808796715,20695318528
TCGA_ATAC,svar,none,32,16384,524288,25331923461,24214339584
TCGA_ATAC,svar,none,32,16384,524288,25858026885,20579889152
TCGA_ATAC,svar,none,32,16384,524288,26380376117,24214523904
TCGA_ATAC,svar,none,32,16384,524288,26915566337,20246626304
TCGA_ATAC,svar,none,32,16384,524288,27462385367,24214585344
TCGA_ATAC,svar,none,32,16384,524288,27985286531,19911143424
TCGA_ATAC,svar,none,32,16384,524288,28508178539,24206110720
TCGA_ATAC,svar,none,32,16384,524288,29064764483,18300444672
TCGA_ATAC,svar,none,32,16384,524288,29597005359,22562029568
TCGA_ATAC,svar,none,32,16384,524288,30120232412,14754652160
TCGA_ATAC,svar,none,32,16384,524288,30719738582,24118042624
TCGA_ATAC,svar,none,32,16384,524288,31268505533,18589863936
TCGA_ATAC,svar,none,32,16384,524288,31898602654,24214425600
TCGA_ATAC,svar,none,32,16384,524288,32464146645,22243045376
TCGA_ATAC,svar,none,32,16384,524288,32987333516,14601424896
TCGA_ATAC,svar,none,32,16384,524288,33555897590,22769528832
TCGA_ATAC,svar,none,32,16384,524288,34078478632,15173509120
TCGA_ATAC,svar,none,32,16384,524288,34700338457,23794946048
TCGA_ATAC,svar,none,32,16384,524288,35222941838,17197170688
TCGA_ATAC,svar,none,32,16384,524288,35823998039,24214556672
TCGA_ATAC,svar,none,32,16384,524288,36392558601,20735295488
TCGA_ATAC,svar,none,32,16384,524288,36919018569,24214470656
