dataset,backend,dl_mode,threads,seqlen,batch_size,n_batches_measured,total_bytes,duration_ns,throughput (MiB/s)
1KGP,svar,buffered,1,16384,2,16384,1073741824,388355294,2636.7607595945374
1KGP,svar,buffered,1,16384,2,16384,1073741824,393257502,2603.891838788113
1KGP,svar,buffered,1,16384,2,16384,1073741824,386609104,2648.670166856702
1KGP,svar,buffered,4,16384,2,16384,1073741824,389384994,2629.7880395462803
1KGP,svar,buffered,4,16384,2,16384,1073741824,387871971,2640.0463981966877
1KGP,svar,buffered,4,16384,2,16384,1073741824,386721249,2647.9020810154657
1KGP,svar,buffered,16,16384,2,16384,1073741824,390290422,2623.687239755015
1KGP,svar,buffered,16,16384,2,16384,1073741824,554729388,1845.945107923505
1KGP,svar,buffered,16,16384,2,16384,1073741824,391602118,2614.8990338198323
1KGP,svar,buffered,32,16384,2,16384,1073741824,407901424,2510.4104564243935
1KGP,svar,buffered,32,16384,2,16384,1073741824,427949495,2392.805721151745
1KGP,svar,buffered,32,16384,2,16384,1073741824,419511270,2440.935615388831
1KGP,svar,buffered,1,16384,8,4096,1073741824,103374404,9905.740302986414
1KGP,svar,buffered,1,16384,8,4096,1073741824,104407704,9807.705377756414
1KGP,svar,buffered,1,16384,8,4096,1073741824,103784066,9866.639836600736
1KGP,svar,buffered,4,16384,8,4096,1073741824,102223842,10017.232574764701
1KGP,svar,buffered,4,16384,8,4096,1073741824,104431132,9805.50512465957
1KGP,svar,buffered,4,16384,8,4096,1073741824,104874097,9764.088838829288
1KGP,svar,buffered,16,16384,8,4096,1073741824,106948235,9574.725566999774
1KGP,svar,buffered,16,16384,8,4096,1073741824,99722897,10268.454194626936
1KGP,svar,buffered,16,16384,8,4096,1073741824,103887040,9856.859912458764
1KGP,svar,buffered,32,16384,8,4096,1073741824,105789630,9679.587687375408
1KGP,svar,buffered,32,16384,8,4096,1073741824,107205067,9551.787323634619
1KGP,svar,buffered,32,16384,8,4096,1073741824,99597921,10281.33910546185
1KGP,svar,buffered,1,16384,32,1024,1073741824,26244567,39017.59933779818
1KGP,svar,buffered,1,16384,32,1024,1073741824,25087897,40816.49410470714
1KGP,svar,buffered,1,16384,32,1024,1073741824,24960886,41024.18479856844
1KGP,svar,buffered,4,16384,32,1024,1073741824,25564005,40056.32137843816
1KGP,svar,buffered,4,16384,32,1024,1073741824,24925909,41081.7515220809
1KGP,svar,buffered,4,16384,32,1024,1073741824,24980473,40992.01804545495
1KGP,svar,buffered,16,16384,32,1024,1073741824,25592365,40011.93324649754
1KGP,svar,buffered,16,16384,32,1024,1073741824,25155533,40706.75028034588
1KGP,svar,buffered,16,16384,32,1024,1073741824,25712994,39824.222725677144
1KGP,svar,buffered,32,16384,32,1024,1073741824,25467766,40207.688416801066
1KGP,svar,buffered,32,16384,32,1024,1073741824,25881560,39564.84848672182
1KGP,svar,buffered,32,16384,32,1024,1073741824,25578538,40033.56251244696
1KGP,svar,buffered,1,16384,128,256,1073741824,6353982,161158.7820047334
1KGP,svar,buffered,1,16384,128,256,1073741824,6342653,161446.6375505644
1KGP,svar,buffered,1,16384,128,256,1073741824,6265733,163428.60444260872
1KGP,svar,buffered,4,16384,128,256,1073741824,6272597,163249.76720168695
1KGP,svar,buffered,4,16384,128,256,1073741824,6322196,161969.03734082272
1KGP,svar,buffered,4,16384,128,256,1073741824,6352918,161185.77321476524
1KGP,svar,buffered,16,16384,128,256,1073741824,7340664,139496.91744507037
1KGP,svar,buffered,16,16384,128,256,1073741824,9398901,108948.90796275012
1KGP,svar,buffered,16,16384,128,256,1073741824,9310314,109985.54935955974
1KGP,svar,buffered,32,16384,128,256,1073741824,9260840,110573.12295644889
1KGP,svar,buffered,32,16384,128,256,1073741824,6847292,149548.17174439182
