dataset,backend,dl_mode,threads,seqlen,batch_size,n_batches_measured,total_bytes,duration_ns,throughput (MiB/s)
UKBB,svar,buffered,1,16384,2,16384,1073741824,554433449,1846.9304149072
UKBB,svar,buffered,1,16384,2,16384,1073741824,537121085,1906.4602537433436
UKBB,svar,buffered,1,16384,2,16384,1073741824,545708215,1876.4606649727639
UKBB,svar,buffered,4,16384,2,16384,1073741824,533552913,1919.2098385188651
UKBB,svar,buffered,4,16384,2,16384,1073741824,552572864,1853.1492708262995
UKBB,svar,buffered,4,16384,2,16384,1073741824,544699443,1879.935830960635
UKBB,svar,buffered,16,16384,2,16384,1073741824,554500944,1846.7056027230135
UKBB,svar,buffered,16,16384,2,16384,1073741824,562631028,1820.0204912978957
UKBB,svar,buffered,16,16384,2,16384,1073741824,407006697,2515.929117500492
UKBB,svar,buffered,32,16384,2,16384,1073741824,551203098,1857.7544351900576
UKBB,svar,buffered,32,16384,2,16384,1073741824,553610139,1849.6771064375323
UKBB,svar,buffered,32,16384,2,16384,1073741824,415948172,2461.845174306957
UKBB,svar,buffered,1,16384,8,4096,1073741824,105604556,9696.551349545942
UKBB,svar,buffered,1,16384,8,4096,1073741824,104075764,9838.986144747398
UKBB,svar,buffered,1,16384,8,4096,1073741824,103650922,9879.313953425324
UKBB,svar,buffered,4,16384,8,4096,1073741824,165550068,6185.439923830173
UKBB,svar,buffered,4,16384,8,4096,1073741824,234198446,4372.360352894912
UKBB,svar,buffered,4,16384,8,4096,1073741824,236423182,4331.216555574487
UKBB,svar,buffered,16,16384,8,4096,1073741824,143491154,7136.3284178479735
UKBB,svar,buffered,16,16384,8,4096,1073741824,144322741,7095.208924836038
UKBB,svar,buffered,16,16384,8,4096,1073741824,147005338,6965.733448400356
UKBB,svar,buffered,32,16384,8,4096,1073741824,141839791,7219.412781001631
UKBB,svar,buffered,32,16384,8,4096,1073741824,100820408,10156.673835321119
UKBB,svar,buffered,32,16384,8,4096,1073741824,99986007,10241.433083731406
