dataset,backend,dl_mode,threads,seqlen,batch_size,n_batches_measured,total_bytes,duration_ns,throughput (MiB/s)
UKBB,svar,buffered,1,1048576,2,256,1073741824,7080923,144613.91544576886
UKBB,svar,buffered,1,1048576,2,256,1073741824,6560962,156074.6731957905
UKBB,svar,buffered,1,1048576,2,256,1073741824,6772411,151201.69168705208
UKBB,svar,buffered,4,1048576,2,256,1073741824,6448521,158796.10223801708
UKBB,svar,buffered,4,1048576,2,256,1073741824,6290139,162794.4946844577
UKBB,svar,buffered,4,1048576,2,256,1073741824,6448189,158804.27822447513
UKBB,svar,buffered,16,1048576,2,256,1073741824,8913831,114877.65473677928
UKBB,svar,buffered,16,1048576,2,256,1073741824,8884055,115262.68128686732
UKBB,svar,buffered,16,1048576,2,256,1073741824,8543352,119859.27771675566
UKBB,svar,buffered,32,1048576,2,256,1073741824,8721771,117407.34765909355
UKBB,svar,buffered,32,1048576,2,256,1073741824,6706417,152689.58074035659
UKBB,svar,buffered,32,1048576,2,256,1073741824,7453819,137379.2414331499
UKBB,svar,buffered,1,1048576,8,64,1073741824,2146866,476974.34306565946
UKBB,svar,buffered,1,1048576,8,64,1073741824,2239268,457292.2937317016
UKBB,svar,buffered,1,1048576,8,64,1073741824,2139791,478551.40992741816
UKBB,svar,buffered,4,1048576,8,64,1073741824,2293385,446501.5686419855
UKBB,svar,buffered,4,1048576,8,64,1073741824,2312673,442777.6862530933
UKBB,svar,buffered,4,1048576,8,64,1073741824,2389207,428594.090005596
UKBB,svar,buffered,16,1048576,8,64,1073741824,2431900,421069.94531025126
UKBB,svar,buffered,16,1048576,8,64,1073741824,2586673,395875.3193774397
UKBB,svar,buffered,16,1048576,8,64,1073741824,2057314,497736.36887708923
UKBB,svar,buffered,32,1048576,8,64,1073741824,2014749,508251.8963900714
UKBB,svar,buffered,32,1048576,8,64,1073741824,1804063,567607.6722376103
UKBB,svar,buffered,32,1048576,8,64,1073741824,3103005,330002.69093991147
UKBB,svar,buffered,1,1048576,32,16,1073741824,629597,1626437.2288940386
UKBB,svar,buffered,1,1048576,32,16,1073741824,634243,1614523.1401844402
UKBB,svar,buffered,1,1048576,32,16,1073741824,600355,1705657.4859874574
UKBB,svar,buffered,4,1048576,32,16,1073741824,626375,1634803.432448613
UKBB,svar,buffered,4,1048576,32,16,1073741824,602753,1698871.6771214742
UKBB,svar,buffered,4,1048576,32,16,1073741824,775793,1319939.726189847
UKBB,svar,buffered,16,1048576,32,16,1073741824,738517,1386562.5300433165
UKBB,svar,buffered,16,1048576,32,16,1073741824,772403,1325732.810462932
UKBB,svar,buffered,16,1048576,32,16,1073741824,791448,1293831.0539669062
UKBB,svar,buffered,32,1048576,32,16,1073741824,607977,1684274.2406373925
UKBB,svar,buffered,32,1048576,32,16,1073741824,590654,1733671.4895691893
UKBB,svar,buffered,32,1048576,32,16,1073741824,454443,2253307.895599668
UKBB,svar,buffered,1,1048576,128,10,2684354560,1569069377,1631.540349665495
UKBB,svar,buffered,1,1048576,128,10,2684354560,1579559085,1620.7054388218721
UKBB,svar,buffered,1,1048576,128,10,2684354560,1567269288,1633.414257269616
UKBB,svar,buffered,4,1048576,128,10,2684354560,685196752,3736.1531451042256
UKBB,svar,buffered,4,1048576,128,10,2684354560,695792216,3679.2593264653597
UKBB,svar,buffered,4,1048576,128,10,2684354560,703202195,3640.489205242028
UKBB,svar,buffered,16,1048576,128,10,2684354560,377829046,6775.551078198472
UKBB,svar,buffered,16,1048576,128,10,2684354560,286403129,8938.449830972344
UKBB,svar,buffered,16,1048576,128,10,2684354560,289476275,8843.5572137993
UKBB,svar,buffered,32,1048576,128,10,2684354560,179184274,14286.96806283346
UKBB,svar,buffered,32,1048576,128,10,2684354560,199718799,12818.022203307963
UKBB,svar,buffered,32,1048576,128,10,2684354560,195459272,13097.357694036638
UKBB,svar,buffered,1,1048576,512,10,10737418240,7876186554,1300.121566419667
UKBB,svar,buffered,1,1048576,512,10,10737418240,7864411198,1302.0682339962254
UKBB,svar,buffered,1,1048576,512,10,10737418240,7864590448,1302.0385572148994
UKBB,svar,buffered,4,1048576,512,10,10737418240,2179860188,4697.5489787696415
UKBB,svar,buffered,4,1048576,512,10,10737418240,2178123476,4701.294537628866
UKBB,svar,buffered,4,1048576,512,10,10737418240,2186040848,4684.267455188925
UKBB,svar,buffered,16,1048576,512,10,10737418240,1016842454,10070.3899209936
UKBB,svar,buffered,16,1048576,512,10,10737418240,1014807427,10090.58440799133
UKBB,svar,buffered,16,1048576,512,10,10737418240,1009961788,10138.997456802792
UKBB,svar,buffered,32,1048576,512,10,10737418240,979248156,10457.002075784352
UKBB,svar,buffered,32,1048576,512,10,10737418240,834534539,12270.312996596058
UKBB,svar,buffered,32,1048576,512,10,10737418240,696729441,14697.240273502379
UKBB,svar,buffered,1,1048576,2048,10,42949672960,32408214833,1263.877082124624
UKBB,svar,buffered,1,1048576,2048,10,42949672960,32435097912,1262.8295469040665
UKBB,svar,buffered,1,1048576,2048,10,42949672960,32400619210,1264.1733707162691
UKBB,svar,buffered,4,1048576,2048,10,42949672960,8785145742,4662.415536737035
UKBB,svar,buffered,4,1048576,2048,10,42949672960,9058145092,4521.897097472547
UKBB,svar,buffered,4,1048576,2048,10,42949672960,9115599067,4493.396396544258
UKBB,svar,buffered,16,1048576,2048,10,42949672960,5197113025,7881.2986754314425
UKBB,svar,buffered,16,1048576,2048,10,42949672960,5240460507,7816.106990079832
UKBB,svar,buffered,16,1048576,2048,10,42949672960,5241229972,7814.959507371144
UKBB,svar,buffered,32,1048576,2048,10,42949672960,3892055517,10524.001988433096
UKBB,svar,buffered,32,1048576,2048,10,42949672960,4003535965,10230.95592448362
UKBB,svar,buffered,32,1048576,2048,10,42949672960,4026567475,10172.4360151198
UKBB,svar,buffered,1,1048576,8192,5,85899345920,52448973355,1561.899018414066
UKBB,svar,buffered,1,1048576,8192,5,85899345920,52462381566,1561.4998319689512
UKBB,svar,buffered,1,1048576,8192,5,85899345920,52458275673,1561.6220500774828
UKBB,svar,buffered,4,1048576,8192,10,171798691840,36797998841,4452.416032402581
UKBB,svar,buffered,4,1048576,8192,10,171798691840,35448591148,4621.904416904981
