dataset,backend,dl_mode,threads,seqlen,batch_size,n_batches_measured,total_bytes,duration_ns,throughput (MiB/s)
TCGA_ATAC,svar,buffered,1,2048,2,131072,1073737728,4970588577,206.0110342844012
TCGA_ATAC,svar,buffered,1,2048,2,131072,1073737728,4950542693,206.84522026199602
TCGA_ATAC,svar,buffered,1,2048,2,131072,1073737728,4940380494,207.27069402723617
TCGA_ATAC,svar,buffered,4,2048,2,131072,1073737728,3450147310,296.797789121068
TCGA_ATAC,svar,buffered,4,2048,2,131072,1073737728,3415060127,299.84716393545364
TCGA_ATAC,svar,buffered,4,2048,2,131072,1073737728,3453231250,296.53273111958543
TCGA_ATAC,svar,buffered,16,2048,2,131072,1073737728,3675415970,278.60685759331886
TCGA_ATAC,svar,buffered,16,2048,2,131072,1073737728,3478579433,294.371916316105
TCGA_ATAC,svar,buffered,16,2048,2,131072,1073737728,3355387247,305.1797060579339
TCGA_ATAC,svar,buffered,32,2048,2,131072,1073737728,4328283884,236.58247037245397
TCGA_ATAC,svar,buffered,32,2048,2,131072,1073737728,3213304046,318.6738880264678
TCGA_ATAC,svar,buffered,32,2048,2,131072,1073737728,3321099266,308.3304688400121
TCGA_ATAC,svar,buffered,1,2048,8,32768,1073729536,1350694056,758.1200766385841
TCGA_ATAC,svar,buffered,1,2048,8,32768,1073729536,1309667004,781.8691912696305
TCGA_ATAC,svar,buffered,1,2048,8,32768,1073729536,1319507960,776.0379719497865
TCGA_ATAC,svar,buffered,4,2048,8,32768,1073729536,980749698,1044.0872766396712
TCGA_ATAC,svar,buffered,4,2048,8,32768,1073729536,949932178,1077.9593585364366
TCGA_ATAC,svar,buffered,4,2048,8,32768,1073729536,958042166,1068.8342513412922
TCGA_ATAC,svar,buffered,16,2048,8,32768,1073729536,916326347,1117.4930030141325
TCGA_ATAC,svar,buffered,16,2048,8,32768,1073729536,1084056888,944.5890640842456
TCGA_ATAC,svar,buffered,16,2048,8,32768,1073729536,1277225251,801.728810519735
TCGA_ATAC,svar,buffered,32,2048,8,32768,1073729536,864756250,1184.1351609196233
TCGA_ATAC,svar,buffered,32,2048,8,32768,1073729536,901024722,1136.4707940277804
TCGA_ATAC,svar,buffered,32,2048,8,32768,1073729536,1212212633,844.7266208699872
TCGA_ATAC,svar,buffered,1,2048,32,8192,1073631232,772503334,1325.4240935742032
TCGA_ATAC,svar,buffered,1,2048,32,8192,1073631232,865641688,1182.8156446758373
TCGA_ATAC,svar,buffered,1,2048,32,8192,1073631232,819930697,1248.7574071763288
TCGA_ATAC,svar,buffered,4,2048,32,8192,1073631232,435810024,2349.4056466447864
TCGA_ATAC,svar,buffered,4,2048,32,8192,1073631232,439885050,2327.641121811255
TCGA_ATAC,svar,buffered,4,2048,32,8192,1073631232,431451842,2373.137466521698
TCGA_ATAC,svar,buffered,16,2048,32,8192,1073631232,429800357,2382.256120950593
TCGA_ATAC,svar,buffered,16,2048,32,8192,1073631232,428432152,2389.863894365239
TCGA_ATAC,svar,buffered,16,2048,32,8192,1073631232,380540324,2690.6334668753793
TCGA_ATAC,svar,buffered,32,2048,32,8192,1073631232,285662383,3584.281978247027
TCGA_ATAC,svar,buffered,32,2048,32,8192,1073631232,292589353,3499.4251183500855
TCGA_ATAC,svar,buffered,32,2048,32,8192,1073631232,326845781,3132.6533514287585
TCGA_ATAC,svar,buffered,1,2048,128,2048,1073238016,567650410,1803.080757485932
TCGA_ATAC,svar,buffered,1,2048,128,2048,1073238016,561353220,1823.3074912262907
TCGA_ATAC,svar,buffered,1,2048,128,2048,1073238016,561841964,1821.7214035831614
TCGA_ATAC,svar,buffered,4,2048,128,2048,1073238016,213269092,4799.19298971836
TCGA_ATAC,svar,buffered,4,2048,128,2048,1073238016,214575348,4769.977263417976
TCGA_ATAC,svar,buffered,4,2048,128,2048,1073238016,213181614,4801.162314354183
TCGA_ATAC,svar,buffered,16,2048,128,2048,1073238016,148918505,6873.017770692769
TCGA_ATAC,svar,buffered,16,2048,128,2048,1073238016,149009404,6868.8250793218385
TCGA_ATAC,svar,buffered,16,2048,128,2048,1073238016,148935606,6872.22860092972
TCGA_ATAC,svar,buffered,32,2048,128,2048,1073238016,168015785,6091.805786283711
TCGA_ATAC,svar,buffered,32,2048,128,2048,1073238016,158514870,6456.930704671429
TCGA_ATAC,svar,buffered,32,2048,128,2048,1073238016,135083229,7576.95488053517
TCGA_ATAC,svar,buffered,1,2048,512,512,1071665152,518213462,1972.1979573930869
TCGA_ATAC,svar,buffered,1,2048,512,512,1071665152,515003778,1984.489386114756
TCGA_ATAC,svar,buffered,1,2048,512,512,1071665152,509459244,2006.0869309694967
TCGA_ATAC,svar,buffered,4,2048,512,512,1071665152,178480702,5726.218688057379
TCGA_ATAC,svar,buffered,4,2048,512,512,1071665152,178611886,5722.012986582539
TCGA_ATAC,svar,buffered,4,2048,512,512,1071665152,179105306,5706.24932379167
TCGA_ATAC,svar,buffered,16,2048,512,512,1071665152,171174647,5970.624442123137
TCGA_ATAC,svar,buffered,16,2048,512,512,1071665152,172382425,5928.791936010878
TCGA_ATAC,svar,buffered,16,2048,512,512,1071665152,189417855,5395.581801145409
TCGA_ATAC,svar,buffered,32,2048,512,512,1071665152,116210724,8794.53716552011
TCGA_ATAC,svar,buffered,32,2048,512,512,1071665152,99855375,10234.997677891652
TCGA_ATAC,svar,buffered,32,2048,512,512,1071665152,97209682,10513.556985506855
TCGA_ATAC,svar,buffered,1,2048,2048,128,1071665152,498004981,2052.2275283226536
TCGA_ATAC,svar,buffered,1,2048,2048,128,1071665152,494608518,2066.320117944269
TCGA_ATAC,svar,buffered,1,2048,2048,128,1071665152,495569766,2062.312112983099
TCGA_ATAC,svar,buffered,4,2048,2048,128,1071665152,238222873,4290.182207860452
TCGA_ATAC,svar,buffered,4,2048,2048,128,1071665152,238073923,4292.866343240793
