dataset,backend,dl_mode,threads,seqlen,batch_size,n_batches_measured,total_bytes,duration_ns,throughput (MiB/s)
UKBB,svar,none,1,2048,2,36602,299843584,45000726719,6.35441126952437
UKBB,svar,none,1,2048,2,36570,299581440,45000858268,6.348837244359021
UKBB,svar,none,1,2048,2,36629,300064768,45000332113,6.359154456491911
UKBB,svar,none,4,2048,2,34224,280363008,45000428456,5.941610095144557
UKBB,svar,none,4,2048,2,34780,284917760,45000075410,6.038184325789333
UKBB,svar,none,4,2048,2,34578,283262976,45001083946,6.002980402075669
UKBB,svar,none,16,2048,2,28742,235454464,45000048395,4.989925189168233
UKBB,svar,none,16,2048,2,28887,236642304,45001091572,5.014982517455632
UKBB,svar,none,16,2048,2,28896,236716032,45000775895,5.016580170233974
UKBB,svar,none,32,2048,2,15035,123166720,45000932534,2.610188964667645
UKBB,svar,none,32,2048,2,15193,124461056,45001514961,2.6375848147082563
UKBB,svar,none,32,2048,2,11878,97304576,45002434768,2.062041209067766
UKBB,svar,none,1,2048,8,32768,1073741824,39509603837,25.917749118026926
UKBB,svar,none,1,2048,8,32768,1073741824,39452849557,25.955032690872255
UKBB,svar,none,1,2048,8,32768,1073741824,39524231802,25.908156928382947
UKBB,svar,none,4,2048,8,32768,1073741824,41520631369,24.66243807565353
UKBB,svar,none,4,2048,8,32768,1073741824,41367385367,24.753800389252433
UKBB,svar,none,4,2048,8,32768,1073741824,41416477346,24.72445909499587
UKBB,svar,none,16,2048,8,28352,929038336,45001399688,19.688276501236455
UKBB,svar,none,16,2048,8,28621,937852928,45000787233,19.875346743803487
UKBB,svar,none,16,2048,8,28636,938344448,45001562339,19.885420716259635
UKBB,svar,none,32,2048,8,7463,244547584,45002481814,5.182353074746359
UKBB,svar,none,32,2048,8,5690,186449920,45001879948,3.951223820104041
UKBB,svar,none,32,2048,8,11783,386105344,45004664856,8.181790736097645
UKBB,svar,none,1,2048,32,8192,1073741824,10698164044,95.71735821103847
UKBB,svar,none,1,2048,32,8192,1073741824,10678210144,95.89622101372274
UKBB,svar,none,1,2048,32,8192,1073741824,10704443775,95.66120589950971
UKBB,svar,none,4,2048,32,8192,1073741824,11110556868,92.16459734338493
UKBB,svar,none,4,2048,32,8192,1073741824,10592810181,96.66934293193674
UKBB,svar,none,4,2048,32,8192,1073741824,10594093583,96.65763210202144
UKBB,svar,none,16,2048,32,8192,1073741824,14628861995,69.99860962185528
UKBB,svar,none,16,2048,32,8192,1073741824,14587385831,70.19763594816786
UKBB,svar,none,16,2048,32,8192,1073741824,14610981860,70.08427016143048
UKBB,svar,none,32,2048,32,8192,1073741824,42260655556,24.23057537863055
