dataset,backend,dl_mode,threads,seqlen,batch_size,n_batches_measured,total_bytes,duration_ns,throughput (MiB/s)
UKBB,svar,none,1,131072,2,2048,1073741824,2780432929,368.28797030838217
UKBB,svar,none,1,131072,2,2048,1073741824,2765928564,370.2192505359296
UKBB,svar,none,1,131072,2,2048,1073741824,2774648564,369.0557475588105
UKBB,svar,none,4,131072,2,2048,1073741824,2842856129,360.20113348479623
UKBB,svar,none,4,131072,2,2048,1073741824,3017417342,339.363065806891
UKBB,svar,none,4,131072,2,2048,1073741824,2980768690,343.53554619496487
UKBB,svar,none,16,131072,2,2048,1073741824,3493453313,293.1197037010467
UKBB,svar,none,16,131072,2,2048,1073741824,3743838776,273.5160516431384
UKBB,svar,none,16,131072,2,2048,1073741824,3583967407,285.71688403192
UKBB,svar,none,32,131072,2,2048,1073741824,7921356761,129.2707841466705
UKBB,svar,none,32,131072,2,2048,1073741824,3730440442,274.4984180610596
UKBB,svar,none,32,131072,2,2048,1073741824,3732845823,274.3215360491464
UKBB,svar,none,1,131072,8,512,1073741824,1031280590,992.9402433531693
UKBB,svar,none,1,131072,8,512,1073741824,1025576437,998.4628771263394
UKBB,svar,none,1,131072,8,512,1073741824,1026360078,997.7005360491039
UKBB,svar,none,4,131072,8,512,1073741824,752836556,1360.188996985954
UKBB,svar,none,4,131072,8,512,1073741824,750518753,1364.3896250517805
UKBB,svar,none,4,131072,8,512,1073741824,748986666,1367.1805473770612
UKBB,svar,none,16,131072,8,512,1073741824,951731285,1075.9339491503633
UKBB,svar,none,16,131072,8,512,1073741824,961554089,1064.9426919550026
UKBB,svar,none,16,131072,8,512,1073741824,953970118,1073.4088842812162
UKBB,svar,none,32,131072,8,512,1073741824,1524382581,671.7473767827055
UKBB,svar,none,32,131072,8,512,1073741824,1159751017,882.948137134507
UKBB,svar,none,32,131072,8,512,1073741824,1015378094,1008.4913255967881
UKBB,svar,none,1,131072,32,128,1073741824,585802318,1748.029955729878
UKBB,svar,none,1,131072,32,128,1073741824,587031627,1744.3693881249774
UKBB,svar,none,1,131072,32,128,1073741824,586257149,1746.6737962115665
UKBB,svar,none,4,131072,32,128,1073741824,290204877,3528.5416654110877
UKBB,svar,none,4,131072,32,128,1073741824,289910624,3532.1230587258506
UKBB,svar,none,4,131072,32,128,1073741824,296244801,3456.600745543548
UKBB,svar,none,16,131072,32,128,1073741824,279751676,3660.3891516989515
UKBB,svar,none,16,131072,32,128,1073741824,276738560,3700.2432909963827
UKBB,svar,none,16,131072,32,128,1073741824,276821468,3699.135068527272
UKBB,svar,none,32,131072,32,128,1073741824,1440072195,711.0754610465901
UKBB,svar,none,32,131072,32,128,1073741824,242121673,4229.278557810064
UKBB,svar,none,32,131072,32,128,1073741824,241997247,4231.4530958279865
UKBB,svar,none,1,131072,128,32,1073741824,800345118,1279.4480493101478
UKBB,svar,none,1,131072,128,32,1073741824,800302962,1279.5154443024542
UKBB,svar,none,1,131072,128,32,1073741824,800471365,1279.246260108255
UKBB,svar,none,4,131072,128,32,1073741824,268205536,3817.9674262950334
UKBB,svar,none,4,131072,128,32,1073741824,266752292,3838.7673909845917
UKBB,svar,none,4,131072,128,32,1073741824,267389506,3829.6192521482126
UKBB,svar,none,16,131072,128,32,1073741824,181726888,5634.829337967863
UKBB,svar,none,16,131072,128,32,1073741824,180096833,5685.830133392739
UKBB,svar,none,16,131072,128,32,1073741824,181334552,5647.020872227373
UKBB,svar,none,32,131072,128,32,1073741824,286132915,3578.756397179961
UKBB,svar,none,32,131072,128,32,1073741824,173002403,5918.992928670476
UKBB,svar,none,32,131072,128,32,1073741824,174760515,5859.447141134827
UKBB,svar,none,1,131072,512,10,1342177280,903296302,1417.032259698103
UKBB,svar,none,1,131072,512,10,1342177280,904330238,1415.412142837139
UKBB,svar,none,1,131072,512,10,1342177280,904073604,1415.8139274686755
UKBB,svar,none,4,131072,512,10,1342177280,263284084,4861.66873649681
UKBB,svar,none,4,131072,512,10,1342177280,264901744,4831.980268125377
UKBB,svar,none,4,131072,512,10,1342177280,264846473,4832.988657545762
UKBB,svar,none,16,131072,512,10,1342177280,140594863,9104.17331535079
UKBB,svar,none,16,131072,512,10,1342177280,140627926,9102.032835213684
UKBB,svar,none,16,131072,512,10,1342177280,140677230,9098.842790691857
UKBB,svar,none,32,131072,512,10,1342177280,226895161,5641.37196385603
UKBB,svar,none,32,131072,512,10,1342177280,180820485,7078.843970582205
UKBB,svar,none,32,131072,512,10,1342177280,104271646,12275.628601854047
UKBB,svar,none,1,131072,2048,10,5368709120,3584822988,1428.2434633840837
UKBB,svar,none,1,131072,2048,10,5368709120,3566047646,1435.7632057280707
UKBB,svar,none,1,131072,2048,10,5368709120,3570367319,1434.0261218372418
UKBB,svar,none,4,131072,2048,10,5368709120,1010841633,5065.086194367303
UKBB,svar,none,4,131072,2048,10,5368709120,1011114395,5063.71981777591
UKBB,svar,none,4,131072,2048,10,5368709120,1010985852,5064.363650461847
UKBB,svar,none,16,131072,2048,10,5368709120,491633076,10414.270825016663
UKBB,svar,none,16,131072,2048,10,5368709120,491012888,10427.424870363076
UKBB,svar,none,16,131072,2048,10,5368709120,495634305,10330.196978596952
UKBB,svar,none,32,131072,2048,10,5368709120,592101528,8647.165659738002
UKBB,svar,none,32,131072,2048,10,5368709120,540407188,9474.337339865288
UKBB,svar,none,32,131072,2048,10,5368709120,306943680,16680.58452938337
UKBB,svar,none,1,131072,8192,10,21474836480,14529699870,1409.52670621131
UKBB,svar,none,1,131072,8192,10,21474836480,14519316371,1410.5347301960792
UKBB,svar,none,1,131072,8192,10,21474836480,14508691584,1411.5676717937188
UKBB,svar,none,4,131072,8192,10,21474836480,3890148286,5264.580806264926
UKBB,svar,none,4,131072,8192,10,21474836480,3893741422,5259.722662703307
UKBB,svar,none,4,131072,8192,10,21474836480,3884754603,5271.890271829353
UKBB,svar,none,16,131072,8192,10,21474836480,1938696973,10563.796346320492
UKBB,svar,none,16,131072,8192,10,21474836480,1915504491,10691.700330761583
UKBB,svar,none,16,131072,8192,10,21474836480,1915505596,10691.69416302765
UKBB,svar,none,32,131072,8192,10,21474836480,1408429292,14541.021062490085
UKBB,svar,none,32,131072,8192,10,21474836480,1212838992,16886.000644016232
UKBB,svar,none,32,131072,8192,10,21474836480,1207857041,16955.648975680393
UKBB,svar,none,1,131072,32768,8,68719476736,45784573135,1431.3991703441486
UKBB,svar,none,1,131072,32768,8,68719476736,45821920079,1430.232515071643
UKBB,svar,none,1,131072,32768,8,68719476736,45791131204,1431.1941696315905
