dataset,backend,dl_mode,threads,seqlen,batch_size,n_batches_measured,total_bytes,duration_ns,throughput (MiB/s)
1KGP,svar,none,1,2048,8192,32,1073741824,1048205344,976.9078223665305
1KGP,svar,none,4,2048,8192,32,1073741824,421346394,2430.3044112441125
1KGP,svar,none,4,2048,8192,32,1073741824,409622607,2499.8620254374778
1KGP,svar,none,4,2048,8192,32,1073741824,412192736,2484.274735011342
1KGP,svar,none,16,2048,8192,32,1073741824,417909842,2450.2892659800054
1KGP,svar,none,16,2048,8192,32,1073741824,283897670,3606.933441898273
1KGP,svar,none,16,2048,8192,32,1073741824,283446833,3612.670458025544
1KGP,svar,none,32,2048,8192,32,1073741824,264292271,3874.4984714290035
1KGP,svar,none,32,2048,8192,32,1073741824,264279318,3874.688370430864
1KGP,svar,none,32,2048,8192,32,1073741824,262623398,3899.1194531722567
1KGP,svar,none,1,2048,32768,10,1342177280,1337818688,956.7813721555667
1KGP,svar,none,1,2048,32768,10,1342177280,1190854658,1074.8582888777685
1KGP,svar,none,1,2048,32768,10,1342177280,1191070326,1074.6636634787592
1KGP,svar,none,4,2048,32768,10,1342177280,448226359,2855.6999701126456
1KGP,svar,none,4,2048,32768,10,1342177280,445043774,2876.121574503815
1KGP,svar,none,4,2048,32768,10,1342177280,447931260,2857.581317276227
1KGP,svar,none,16,2048,32768,10,1342177280,317225432,4034.985442150805
1KGP,svar,none,16,2048,32768,10,1342177280,263435297,4858.87811761231
1KGP,svar,none,16,2048,32768,10,1342177280,263689261,4854.198442309716
1KGP,svar,none,32,2048,32768,10,1342177280,322797693,3965.3319331498446
1KGP,svar,none,32,2048,32768,10,1342177280,221057124,5790.358513847308
1KGP,svar,none,32,2048,32768,10,1342177280,220967130,5792.716771947031
1KGP,svar,none,1,2048,131072,10,5368709120,6101602703,839.1237924230347
1KGP,svar,none,1,2048,131072,10,5368709120,4943930780,1035.613204924362
1KGP,svar,none,1,2048,131072,10,5368709120,4947524378,1034.860994877952
1KGP,svar,none,4,2048,131072,10,5368709120,1757644748,2912.989104212315
1KGP,svar,none,4,2048,131072,10,5368709120,1801723431,2841.723603027284
1KGP,svar,none,4,2048,131072,10,5368709120,1790941928,2858.8308308341752
1KGP,svar,none,16,2048,131072,10,5368709120,1091022902,4692.843743806214
1KGP,svar,none,16,2048,131072,10,5368709120,1052243770,4865.792648028698
1KGP,svar,none,16,2048,131072,10,5368709120,1056481044,4846.277204004428
1KGP,svar,none,32,2048,131072,10,5368709120,825016215,6205.938631157692
1KGP,svar,none,32,2048,131072,10,5368709120,917186361,5582.289726177034
1KGP,svar,none,32,2048,131072,10,5368709120,834555633,6135.001427759819
1KGP,svar,none,1,2048,524288,10,21474836480,22176248785,923.5105629700845
1KGP,svar,none,1,2048,524288,10,21474836480,19437936787,1053.6097644734048
1KGP,svar,none,1,2048,524288,10,21474836480,19475067315,1051.6009864687853
1KGP,svar,none,4,2048,524288,10,21474836480,7213377673,2839.169239211967
1KGP,svar,none,4,2048,524288,10,21474836480,7070932216,2896.3649168716624
1KGP,svar,none,4,2048,524288,10,21474836480,6922689116,2958.3879409904157
1KGP,svar,none,16,2048,524288,10,21474836480,3869199500,5293.0845256234525
1KGP,svar,none,16,2048,524288,10,21474836480,3901177797,5249.696646932906
1KGP,svar,none,16,2048,524288,10,21474836480,3900098473,5251.1494624510215
1KGP,svar,none,32,2048,524288,10,21474836480,3198684267,6402.632548415882
1KGP,svar,none,32,2048,524288,10,21474836480,3025520388,6769.083454611313
1KGP,svar,none,32,2048,524288,10,21474836480,3024583996,6771.179119867299
1KGP,svar,none,1,2048,2097152,7,54600024064,46226348546,1126.4277249409897
1KGP,svar,none,1,2048,2097152,7,54600024064,45629231032,1141.1684888680813
1KGP,svar,none,1,2048,2097152,7,54600024064,45260650397,1150.4616077821847
1KGP,svar,none,4,2048,2097152,10,80369827840,26100146430,2936.6364219666184
1KGP,svar,none,4,2048,2097152,10,80369827840,26194401817,2926.0695151762093
1KGP,svar,none,4,2048,2097152,10,80369827840,25746446776,2976.979359204141
1KGP,svar,none,16,2048,2097152,10,80369827840,14354547762,5339.537120626149
1KGP,svar,none,16,2048,2097152,10,80369827840,14349302337,5341.4890023861935
1KGP,svar,none,16,2048,2097152,10,80369827840,14325090734,5350.51693900147
1KGP,svar,none,32,2048,2097152,10,80369827840,13484116253,5684.216836082776
1KGP,svar,none,32,2048,2097152,10,80369827840,13341425222,5745.0114473984195
1KGP,svar,none,32,2048,2097152,10,80369827840,13453030264,5697.3513863344715
1KGP,svar,none,1,2048,4194304,5,77605068800,63296371126,1169.2607272883488
1KGP,svar,none,1,2048,4194304,5,77605068800,63632068065,1163.0921827324394
1KGP,svar,none,1,2048,4194304,5,77605068800,63343742599,1168.386298328201
1KGP,svar,none,4,2048,4194304,9,140795027456,46606648182,2880.975285718091
1KGP,svar,none,4,2048,4194304,10,157974896640,50706030021,2971.1772248804587
1KGP,svar,none,4,2048,4194304,10,157974896640,50786145188,2966.490191464618
1KGP,svar,none,16,2048,4194304,10,157974896640,29034343260,5188.910257531343
1KGP,svar,none,16,2048,4194304,10,157974896640,28627131863,5262.72077424636
1KGP,svar,none,16,2048,4194304,10,157974896640,28646511379,5259.160515892429
1KGP,svar,none,32,2048,4194304,10,157974896640,27350153265,5508.4371960465505
1KGP,svar,none,32,2048,4194304,10,157974896640,27724317723,5434.095910591725
1KGP,svar,none,32,2048,4194304,10,157974896640,27894176540,5401.005523373661
