dataset,backend,dl_mode,threads,seqlen,batch_size,elapsed_ns,rss_bytes
1KGP,svar,none,32,131072,65536,101262537962,103209066496
1KGP,svar,none,32,131072,65536,101784486243,90241384448
1KGP,svar,none,32,131072,65536,102369017000,99177889792
1KGP,svar,none,32,131072,65536,102955632829,104984817664
1KGP,svar,none,32,131072,65536,103477425404,93126561792
1KGP,svar,none,32,131072,65536,104092850749,102593630208
1KGP,svar,none,32,131072,65536,104615190095,106454487040
1KGP,svar,none,32,131072,65536,105132113040,95755411456
1KGP,svar,none,32,131072,65536,105741195700,103996948480
1KGP,svar,none,32,131072,65536,106262955891,90973315072
1KGP,svar,none,32,131072,65536,106855177349,100271230976
1KGP,svar,none,32,131072,65536,107447345736,106829025280
1KGP,svar,none,32,131072,65536,107969133979,96247980032
1KGP,svar,none,32,131072,65536,108566601714,104798699520
1KGP,svar,none,32,131072,65536,109098828398,91056058368
1KGP,svar,none,32,131072,65536,109648993174,99694710784
1KGP,svar,none,32,131072,65536,110225646104,106390917120
1KGP,svar,none,32,131072,65536,110747498445,93282856960
1KGP,svar,none,32,131072,65536,111327568464,102049226752
1KGP,svar,none,32,131072,65536,111925545405,107992358912
1KGP,svar,none,32,131072,65536,112447332868,96112766976
1KGP,svar,none,32,131072,65536,113046080782,105293451264
1KGP,svar,none,32,131072,65536,113570900204,109219319808
1KGP,svar,none,32,131072,65536,114091292613,98411651072
1KGP,svar,none,32,131072,65536,114684499856,106602819584
1KGP,svar,none,32,131072,65536,115213680433,93034246144
1KGP,svar,none,32,131072,65536,115752671864,101253619712
1KGP,svar,none,32,131072,65536,116334669371,108209872896
1KGP,svar,none,32,131072,65536,116855928132,95607435264
1KGP,svar,none,32,131072,65536,117437715389,104506634240
1KGP,svar,none,32,131072,65536,118019537870,110271668224
1KGP,svar,none,32,131072,65536,118541507875,98650923008
1KGP,svar,none,32,131072,65536,119114649578,107351220224
1KGP,svar,none,32,131072,65536,119657096133,111369363456
1KGP,svar,none,32,131072,65536,120177053499,100471123968
1KGP,svar,none,32,131072,65536,120776789889,108656238592
1KGP,svar,none,32,131072,65536,121340513460,95079272448
1KGP,svar,none,32,131072,65536,121874151465,103191388160
1KGP,svar,none,32,131072,65536,122467623803,110162321408
1KGP,svar,none,32,131072,65536,122989382799,97478877184
1KGP,svar,none,32,131072,65536,123578097576,106560991232
1KGP,svar,none,32,131072,65536,124191768691,112191787008
1KGP,svar,none,32,131072,65536,124735775192,101401993216
1KGP,svar,none,32,131072,65536,125319130229,109817339904
1KGP,svar,none,32,131072,65536,125840818056,113537687552
1KGP,svar,none,32,131072,65536,126357245356,103086600192
1KGP,svar,none,32,131072,65536,126958174928,110990757888
1KGP,svar,none,32,131072,65536,127479893207,97038401536
1KGP,svar,none,32,131072,65536,128008367962,105077317632
1KGP,svar,none,32,131072,65536,128537209550,111394201600
1KGP,svar,none,32,131072,65536,129058916274,114384740352
1KGP,svar,none,32,131072,65536,129580106513,103714369536
1KGP,svar,none,32,131072,65536,130164505406,111583531008
1KGP,svar,none,32,131072,65536,130686934206,97754906624
1KGP,svar,none,32,131072,65536,131228591355,106071957504
1KGP,svar,none,32,131072,65536,131816880820,112950616064
1KGP,svar,none,32,131072,65536,132338642970,99958419456
1KGP,svar,none,32,131072,65536,132926126693,108897677312
1KGP,svar,none,32,131072,65536,133522247729,115132383232
1KGP,svar,none,32,131072,65536,134044111110,103426662400
1KGP,svar,none,32,131072,65536,134631228953,112217726976
1KGP,svar,none,32,131072,65536,135153440311,116053417984
1KGP,svar,none,32,131072,65536,135675238636,105097244672
1KGP,svar,none,32,131072,65536,136257519377,113345236992
1KGP,svar,none,32,131072,65536,136780011825,99937472512
1KGP,svar,none,32,131072,65536,137311875760,107903033344
1KGP,svar,none,32,131072,65536,137892469404,114869772288
1KGP,svar,none,32,131072,65536,138414157447,101760602112
1KGP,svar,none,32,131072,65536,139018052643,111042539520
1KGP,svar,none,32,131072,65536,139646365991,116992159744
1KGP,svar,none,32,131072,65536,140168131092,106012971008
1KGP,svar,none,32,131072,65536,140736690312,114185314304
1KGP,svar,none,32,131072,65536,141257981014,117882593280
1KGP,svar,none,32,131072,65536,141774985519,107192029184
1KGP,svar,none,32,131072,65536,142355670164,115232976896
1KGP,svar,none,32,131072,65536,142877462476,101238452224
1KGP,svar,none,32,131072,65536,143409700984,109250387968
1KGP,svar,none,32,131072,65536,143992573492,116160503808
1KGP,svar,none,32,131072,65536,144514365076,102744313856
1KGP,svar,none,32,131072,65536,145097820990,111767826432
1KGP,svar,none,32,131072,65536,145669464949,117564354560
1KGP,svar,none,32,131072,65536,146190737183,105638694912
1KGP,svar,none,32,131072,65536,146763441252,114435465216
1KGP,svar,none,32,131072,65536,147324754404,118761889792
1KGP,svar,none,32,131072,65536,147844622442,107482755072
1KGP,svar,none,32,131072,65536,148428596814,116037431296
1KGP,svar,none,32,131072,65536,148950142949,119768244224
1KGP,svar,none,32,131072,65536,149547970441,110452645888
1KGP,svar,none,32,131072,65536,150188526988,117725569024
1KGP,svar,none,32,131072,65536,150784494032,106176749568
1KGP,svar,none,32,131072,65536,151395502393,115548073984
1KGP,svar,none,32,131072,65536,151946959627,119966564352
1KGP,svar,none,32,131072,65536,152547415907,110687526912
1KGP,svar,none,32,131072,65536,153166853431,117947867136
1KGP,svar,none,32,131072,65536,153749350138,105590919168
1KGP,svar,none,32,131072,65536,154367400485,115050459136
1KGP,svar,none,32,131072,65536,154979439765,120167510016
1KGP,svar,none,32,131072,65536,155542106975,109583179776
1KGP,svar,none,32,131072,65536,156162510944,117856575488
1KGP,svar,none,32,131072,65536,156686074040,103752699904
1KGP,svar,none,32,131072,65536,157239534408,112405360640
1KGP,svar,none,32,131072,65536,157853087648,119409848320
1KGP,svar,none,32,131072,65536,158374938662,107100413952
1KGP,svar,none,32,131072,65536,158957742473,116149035008
1KGP,svar,none,32,131072,65536,159483844397,120408350720
1KGP,svar,none,32,131072,65536,160004959903,109392732160
1KGP,svar,none,32,131072,65536,160589856687,117724065792
1KGP,svar,none,32,131072,65536,161111187776,121452752896
1KGP,svar,none,32,131072,65536,161698204360,111913246720
1KGP,svar,none,32,131072,65536,162318207975,119332970496
1KGP,svar,none,32,131072,65536,162923693178,107258724352
1KGP,svar,none,32,131072,65536,163548528461,116916596736
1KGP,svar,none,32,131072,65536,164095332115,121914109952
1KGP,svar,none,32,131072,65536,164616545194,110819844096
1KGP,svar,none,32,131072,65536,165187636985,119030521856
1KGP,svar,none,32,131072,65536,165709628358,122813784064
1KGP,svar,none,32,131072,65536,166225985740,112652431360
1KGP,svar,none,32,131072,65536,166815833576,120348979200
1KGP,svar,none,32,131072,65536,167346903572,107000172544
1KGP,svar,none,32,131072,65536,167929087873,116008001536
1KGP,svar,none,32,131072,65536,168506965095,122253320192
1KGP,svar,none,32,131072,65536,169028954400,109629587456
1KGP,svar,none,32,131072,65536,169604861483,118614306816
1KGP,svar,none,32,131072,65536,170204506024,123777495040
1KGP,svar,none,32,131072,65536,170726225713,112471543808
1KGP,svar,none,32,131072,65536,171299830590,121016655872
1KGP,svar,none,32,131072,65536,171821245796,124923650048
1KGP,svar,none,32,131072,65536,172337865926,114250719232
1KGP,svar,none,32,131072,65536,172912190835,122379808768
1KGP,svar,none,32,131072,65536,173437693597,108490240000
1KGP,svar,none,32,131072,65536,173983484132,116846010368
1KGP,svar,none,32,131072,65536,174562418692,123879858176
1KGP,svar,none,32,131072,65536,175083745828,111171387392
1KGP,svar,none,32,131072,65536,175659141753,120159916032
1KGP,svar,none,32,131072,65536,176235526039,125379727360
1KGP,svar,none,32,131072,65536,176757203832,114180919296
1KGP,svar,none,32,131072,65536,177342835820,122882015232
1KGP,svar,none,32,131072,65536,177869888019,108956921856
1KGP,svar,none,32,131072,65536,178413992827,97448046592
1KGP,svar,none,32,131072,65536,178991685186,106172436480
1KGP,svar,none,32,131072,65536,179574554529,112342257664
1KGP,svar,none,32,131072,65536,180095720351,111806963712
1KGP,svar,none,32,131072,65536,180675585807,120669528064
1KGP,svar,none,32,131072,65536,181229128930,125410955264
1KGP,svar,none,32,131072,65536,181460825063,91773714432
