dataset,backend,dl_mode,threads,seqlen,batch_size,elapsed_ns,rss_bytes
1KGP,svar,none,32,2048,4194304,92686034366,112313204736
1KGP,svar,none,32,2048,4194304,93256744681,120622796800
1KGP,svar,none,32,2048,4194304,93830318255,108373852160
1KGP,svar,none,32,2048,4194304,94579427187,108681273344
1KGP,svar,none,32,2048,4194304,95121659683,109824040960
1KGP,svar,none,32,2048,4194304,95696094849,118606745600
1KGP,svar,none,32,2048,4194304,96285565338,105467924480
1KGP,svar,none,32,2048,4194304,97229777043,105938776064
1KGP,svar,none,32,2048,4194304,97752123469,106052161536
1KGP,svar,none,32,2048,4194304,98273254998,111597998080
1KGP,svar,none,32,2048,4194304,98858321276,120295522304
1KGP,svar,none,32,2048,4194304,99429532673,108373774336
1KGP,svar,none,32,2048,4194304,100200629273,108678909952
1KGP,svar,none,32,2048,4194304,100745997734,110481072128
1KGP,svar,none,32,2048,4194304,101322770295,119034564608
1KGP,svar,none,32,2048,4194304,102019284545,105667395584
1KGP,svar,none,32,2048,4194304,102819478344,105938784256
1KGP,svar,none,32,2048,4194304,103341275080,105990381568
1KGP,svar,none,32,2048,4194304,103864548875,112220930048
1KGP,svar,none,32,2048,4194304,104435285035,120595349504
1KGP,svar,none,32,2048,4194304,104989402046,108373651456
1KGP,svar,none,32,2048,4194304,105739594483,108678885376
1KGP,svar,none,32,2048,4194304,106283152019,109876666368
1KGP,svar,none,32,2048,4194304,106860781303,118703214592
1KGP,svar,none,32,2048,4194304,107446620298,105467924480
1KGP,svar,none,32,2048,4194304,108430196573,105938776064
1KGP,svar,none,32,2048,4194304,108952647492,106053005312
1KGP,svar,none,32,2048,4194304,109474244033,111761575936
1KGP,svar,none,32,2048,4194304,110045242712,120284401664
1KGP,svar,none,32,2048,4194304,110575684346,108373618688
1KGP,svar,none,32,2048,4194304,111334664802,108678754304
1KGP,svar,none,32,2048,4194304,111879799316,109818380288
1KGP,svar,none,32,2048,4194304,112422083681,117872742400
1KGP,svar,none,32,2048,4194304,113008888212,105467924480
1KGP,svar,none,32,2048,4194304,113997288684,105938784256
1KGP,svar,none,32,2048,4194304,114518392288,106053406720
1KGP,svar,none,32,2048,4194304,115041324082,111172354048
1KGP,svar,none,32,2048,4194304,115635067284,119588225024
1KGP,svar,none,32,2048,4194304,116274948615,108373762048
1KGP,svar,none,32,2048,4194304,117025261137,108679086080
1KGP,svar,none,32,2048,4194304,117566971643,109534470144
1KGP,svar,none,32,2048,4194304,118148736341,118298464256
1KGP,svar,none,32,2048,4194304,118838659012,105667547136
1KGP,svar,none,32,2048,4194304,119637254643,105938776064
1KGP,svar,none,32,2048,4194304,120158994763,106054987776
1KGP,svar,none,32,2048,4194304,120682863600,112002748416
1KGP,svar,none,32,2048,4194304,121247558469,120375119872
1KGP,svar,none,32,2048,4194304,121785461862,123229343744
1KGP,svar,none,32,2048,4194304,122306009358,108374761472
1KGP,svar,none,32,2048,4194304,122838377461,108683010048
1KGP,svar,none,32,2048,4194304,123393563385,109824757760
1KGP,svar,none,32,2048,4194304,123963485928,118357184512
1KGP,svar,none,32,2048,4194304,124533854295,123077873664
1KGP,svar,none,32,2048,4194304,125181528729,105667452928
1KGP,svar,none,32,2048,4194304,125713682550,105940881408
1KGP,svar,none,32,2048,4194304,126246062765,106053398528
1KGP,svar,none,32,2048,4194304,126768246812,111719710720
1KGP,svar,none,32,2048,4194304,127340049238,119955894272
1KGP,svar,none,32,2048,4194304,127874516017,108374859776
1KGP,svar,none,32,2048,4194304,128803921571,108682194944
1KGP,svar,none,32,2048,4194304,129361287003,110562000896
1KGP,svar,none,32,2048,4194304,129952064257,119249506304
1KGP,svar,none,32,2048,4194304,130530383750,105468956672
1KGP,svar,none,32,2048,4194304,131474724734,105938776064
1KGP,svar,none,32,2048,4194304,131996843656,105995554816
1KGP,svar,none,32,2048,4194304,132518543031,112155840512
1KGP,svar,none,32,2048,4194304,133089557019,120121438208
1KGP,svar,none,32,2048,4194304,133767226732,108374786048
1KGP,svar,none,32,2048,4194304,134540094966,108679921664
1KGP,svar,none,32,2048,4194304,135083197773,110509334528
1KGP,svar,none,32,2048,4194304,135655668855,118905573376
1KGP,svar,none,32,2048,4194304,136217274225,105468956672
1KGP,svar,none,32,2048,4194304,137209311912,105940881408
1KGP,svar,none,32,2048,4194304,137731818702,105996230656
1KGP,svar,none,32,2048,4194304,138253490004,112155918336
1KGP,svar,none,32,2048,4194304,138824738908,120102481920
1KGP,svar,none,32,2048,4194304,139517299781,108374646784
1KGP,svar,none,32,2048,4194304,140266704855,108679884800
1KGP,svar,none,32,2048,4194304,140812017656,110488539136
1KGP,svar,none,32,2048,4194304,141397789793,119081734144
1KGP,svar,none,32,2048,4194304,141953181076,105468956672
1KGP,svar,none,32,2048,4194304,142940386716,105938776064
1KGP,svar,none,32,2048,4194304,143499874632,105987895296
1KGP,svar,none,32,2048,4194304,144021505872,112032186368
1KGP,svar,none,32,2048,4194304,144605380144,120138358784
1KGP,svar,none,32,2048,4194304,145277435962,108375015424
1KGP,svar,none,32,2048,4194304,146036976942,108680142848
1KGP,svar,none,32,2048,4194304,146579311350,110500761600
1KGP,svar,none,32,2048,4194304,147150447037,118895087616
1KGP,svar,none,32,2048,4194304,147718170116,105468956672
1KGP,svar,none,32,2048,4194304,148714592119,105938784256
1KGP,svar,none,32,2048,4194304,149235980866,105996492800
1KGP,svar,none,32,2048,4194304,149758675504,112126558208
1KGP,svar,none,32,2048,4194304,150329903219,120134004736
1KGP,svar,none,32,2048,4194304,151019736624,108374712320
1KGP,svar,none,32,2048,4194304,151770071467,108679950336
1KGP,svar,none,32,2048,4194304,152313774976,110488301568
1KGP,svar,none,32,2048,4194304,152896830092,119035596800
1KGP,svar,none,32,2048,4194304,153480337718,105468956672
1KGP,svar,none,32,2048,4194304,154433060244,105938776064
1KGP,svar,none,32,2048,4194304,154955445082,105991761920
1KGP,svar,none,32,2048,4194304,155477137112,112095023104
1KGP,svar,none,32,2048,4194304,156054893506,120119201792
1KGP,svar,none,32,2048,4194304,156731963705,108374646784
1KGP,svar,none,32,2048,4194304,157505297238,108679782400
1KGP,svar,none,32,2048,4194304,158047692475,110452801536
1KGP,svar,none,32,2048,4194304,158630527731,118999945216
1KGP,svar,none,32,2048,4194304,159179030894,105468956672
1KGP,svar,none,32,2048,4194304,160177652060,105938784256
1KGP,svar,none,32,2048,4194304,160699889248,105997025280
1KGP,svar,none,32,2048,4194304,161221295365,112160112640
1KGP,svar,none,32,2048,4194304,161779161220,119999860736
1KGP,svar,none,32,2048,4194304,162328293949,108374786048
1KGP,svar,none,32,2048,4194304,163246777405,108680024064
1KGP,svar,none,32,2048,4194304,163792763908,110450929664
1KGP,svar,none,32,2048,4194304,164369320544,118903476224
1KGP,svar,none,32,2048,4194304,164925654020,105468956672
1KGP,svar,none,32,2048,4194304,165922857011,105938776064
1KGP,svar,none,32,2048,4194304,166444090821,105994293248
1KGP,svar,none,32,2048,4194304,166966645517,112134868992
1KGP,svar,none,32,2048,4194304,167532382444,120043778048
1KGP,svar,none,32,2048,4194304,168211308573,108374720512
1KGP,svar,none,32,2048,4194304,168987750503,108679856128
1KGP,svar,none,32,2048,4194304,169530201645,110467473408
1KGP,svar,none,32,2048,4194304,170107631818,118937030656
1KGP,svar,none,32,2048,4194304,170664283685,105468956672
1KGP,svar,none,32,2048,4194304,171652715834,105938784256
1KGP,svar,none,32,2048,4194304,172174600911,105996972032
1KGP,svar,none,32,2048,4194304,172697067275,112124461056
1KGP,svar,none,32,2048,4194304,173264043815,120052371456
1KGP,svar,none,32,2048,4194304,173786088245,108374872064
1KGP,svar,none,32,2048,4194304,174713048243,108680114176
1KGP,svar,none,32,2048,4194304,175255491787,110475849728
1KGP,svar,none,32,2048,4194304,175828893220,118890893312
1KGP,svar,none,32,2048,4194304,176391752941,105468956672
1KGP,svar,none,32,2048,4194304,177386536386,105938776064
1KGP,svar,none,32,2048,4194304,177908721845,105994186752
1KGP,svar,none,32,2048,4194304,178430643088,112147451904
1KGP,svar,none,32,2048,4194304,179002346844,120100483072
1KGP,svar,none,32,2048,4194304,179669641287,108374663168
1KGP,svar,none,32,2048,4194304,180432747249,108680130560
1KGP,svar,none,32,2048,4194304,180978545465,110484635648
1KGP,svar,none,32,2048,4194304,181557150430,118943322112
1KGP,svar,none,32,2048,4194304,182110930051,91053842432
1KGP,svar,none,32,2048,4194304,182208860051,91051765760
