dataset,backend,dl_mode,threads,seqlen,batch_size,elapsed_ns,rss_bytes
TCGA_ATAC,svar,none,32,1048576,8192,0,5980049408
TCGA_ATAC,svar,none,32,1048576,8192,520852429,10385940480
TCGA_ATAC,svar,none,32,1048576,8192,1132075181,16378269696
TCGA_ATAC,svar,none,32,1048576,8192,1677938067,21470494720
TCGA_ATAC,svar,none,32,1048576,8192,2254335078,27908907008
TCGA_ATAC,svar,none,32,1048576,8192,2902080892,35437416448
TCGA_ATAC,svar,none,32,1048576,8192,3466918455,23002152960
TCGA_ATAC,svar,none,32,1048576,8192,4039665122,29988167680
TCGA_ATAC,svar,none,32,1048576,8192,4624002071,36829077504
TCGA_ATAC,svar,none,32,1048576,8192,5148348527,23701692416
TCGA_ATAC,svar,none,32,1048576,8192,5750393905,30754942976
TCGA_ATAC,svar,none,32,1048576,8192,6367136267,37826465792
TCGA_ATAC,svar,none,32,1048576,8192,6911806836,25538871296
TCGA_ATAC,svar,none,32,1048576,8192,7487815888,32463921152
TCGA_ATAC,svar,none,32,1048576,8192,8090857603,38514302976
TCGA_ATAC,svar,none,32,1048576,8192,8613566023,25840496640
TCGA_ATAC,svar,none,32,1048576,8192,9198231771,32740192256
TCGA_ATAC,svar,none,32,1048576,8192,9776053864,38664613888
TCGA_ATAC,svar,none,32,1048576,8192,10387409166,27729244160
TCGA_ATAC,svar,none,32,1048576,8192,10962448360,34658234368
TCGA_ATAC,svar,none,32,1048576,8192,11525515960,23344947200
TCGA_ATAC,svar,none,32,1048576,8192,12062490360,29626068992
TCGA_ATAC,svar,none,32,1048576,8192,12641113121,36433338368
TCGA_ATAC,svar,none,32,1048576,8192,13203285791,24341409792
TCGA_ATAC,svar,none,32,1048576,8192,13737920249,30622445568
TCGA_ATAC,svar,none,32,1048576,8192,14304623753,37469646848
TCGA_ATAC,svar,none,32,1048576,8192,14832837010,23529881600
TCGA_ATAC,svar,none,32,1048576,8192,15365468700,29742628864
TCGA_ATAC,svar,none,32,1048576,8192,15900440087,36008919040
TCGA_ATAC,svar,none,32,1048576,8192,16444085956,23497990144
TCGA_ATAC,svar,none,32,1048576,8192,17009397447,30178308096
TCGA_ATAC,svar,none,32,1048576,8192,17576420997,36926943232
TCGA_ATAC,svar,none,32,1048576,8192,18128752824,25133809664
TCGA_ATAC,svar,none,32,1048576,8192,18662091153,31394856960
TCGA_ATAC,svar,none,32,1048576,8192,19195476724,37417865216
TCGA_ATAC,svar,none,32,1048576,8192,19734020913,25193959424
TCGA_ATAC,svar,none,32,1048576,8192,20270252387,31464845312
TCGA_ATAC,svar,none,32,1048576,8192,20810241563,37827604480
TCGA_ATAC,svar,none,32,1048576,8192,21336108170,25250267136
TCGA_ATAC,svar,none,32,1048576,8192,21872092242,31510265856
TCGA_ATAC,svar,none,32,1048576,8192,22406843590,37554212864
TCGA_ATAC,svar,none,32,1048576,8192,22935799822,25277591552
TCGA_ATAC,svar,none,32,1048576,8192,23471703653,31571144704
TCGA_ATAC,svar,none,32,1048576,8192,24007045012,38084898816
TCGA_ATAC,svar,none,32,1048576,8192,24532774617,25896255488
TCGA_ATAC,svar,none,32,1048576,8192,25105695700,32651182080
TCGA_ATAC,svar,none,32,1048576,8192,25635531357,20559003648
TCGA_ATAC,svar,none,32,1048576,8192,26206922212,27232141312
TCGA_ATAC,svar,none,32,1048576,8192,26778304478,33718632448
TCGA_ATAC,svar,none,32,1048576,8192,27349114227,27381043200
TCGA_ATAC,svar,none,32,1048576,8192,27882974898,33651527680
TCGA_ATAC,svar,none,32,1048576,8192,28475473077,21519282176
TCGA_ATAC,svar,none,32,1048576,8192,29049044717,28488335360
TCGA_ATAC,svar,none,32,1048576,8192,29624684268,35364896768
TCGA_ATAC,svar,none,32,1048576,8192,30152361195,23172050944
TCGA_ATAC,svar,none,32,1048576,8192,30687084673,29417377792
TCGA_ATAC,svar,none,32,1048576,8192,31221943911,35700445184
TCGA_ATAC,svar,none,32,1048576,8192,31749702563,23140458496
TCGA_ATAC,svar,none,32,1048576,8192,32329130636,29960536064
TCGA_ATAC,svar,none,32,1048576,8192,32866040845,36382015488
TCGA_ATAC,svar,none,32,1048576,8192,33395362965,23874596864
TCGA_ATAC,svar,none,32,1048576,8192,33932743205,30176546816
TCGA_ATAC,svar,none,32,1048576,8192,34467473013,36400893952
TCGA_ATAC,svar,none,32,1048576,8192,35002838566,23861903360
TCGA_ATAC,svar,none,32,1048576,8192,35537738829,30124113920
TCGA_ATAC,svar,none,32,1048576,8192,36072850833,36616896512
TCGA_ATAC,svar,none,32,1048576,8192,36602207880,24249987072
TCGA_ATAC,svar,none,32,1048576,8192,37136681166,30480633856
TCGA_ATAC,svar,none,32,1048576,8192,37672125449,36474249216
TCGA_ATAC,svar,none,32,1048576,8192,38207131329,24033939456
TCGA_ATAC,svar,none,32,1048576,8192,38743861390,30273011712
TCGA_ATAC,svar,none,32,1048576,8192,39280197672,36384112640
TCGA_ATAC,svar,none,32,1048576,8192,39807360804,24166109184
TCGA_ATAC,svar,none,32,1048576,8192,40341103765,30371581952
TCGA_ATAC,svar,none,32,1048576,8192,40878792027,36585201664
TCGA_ATAC,svar,none,32,1048576,8192,41418351234,23746670592
