dataset,threads,seqlen,batch_size,throughput (MiB/s)
tcga-atac,16,1048576,32,13136.676470191313
tcga-atac,16,1048576,32,12531.559900933866
tcga-atac,16,1048576,32,12694.377623250673
tcga-atac,16,131072,2048,17289.44526088491
tcga-atac,16,131072,2048,17566.718252510258
tcga-atac,16,131072,2048,19474.522277322707
tcga-atac,16,131072,2048,16383.529795721339
tcga-atac,16,131072,2048,19039.549336630713
tcga-atac,16,16384,32768,17565.1365989787
tcga-atac,16,16384,32768,17204.93977824085
tcga-atac,16,16384,32768,18160.044540774692
tcga-atac,16,16384,32768,18019.7435714567
tcga-atac,16,16384,32768,17433.65257401197
tcga-atac,16,1048576,64,15670.57364057027
tcga-atac,16,1048576,64,19358.84364153491
tcga-atac,16,1048576,64,19467.786797709487
tcga-atac,16,1048576,64,14648.279871051029
tcga-atac,16,1048576,64,12908.323059966528
tcga-atac,16,1048576,128,13921.451501178548
tcga-atac,16,1048576,128,17754.005612025
tcga-atac,16,1048576,128,14704.438333753258
tcga-atac,16,1048576,128,12615.28011655943
tcga-atac,16,1048576,128,14458.375737291175
tcga-atac,16,1048576,256,15778.05640360705
tcga-atac,16,1048576,256,17085.260644502094
tcga-atac,16,1048576,256,17296.363234544588
tcga-atac,16,1048576,256,19743.92588806774
tcga-atac,16,1048576,256,20109.230901262643
tcga-atac,16,131072,4096,19125.33614901418
tcga-atac,16,131072,4096,19086.821734466917
tcga-atac,16,131072,4096,17518.876677581076
tcga-atac,16,131072,4096,19813.23099594371
tcga-atac,16,131072,4096,20798.004507889367
tcga-atac,32,2048,16384,9460.983584647754
tcga-atac,32,2048,16384,9434.418949104454
tcga-atac,32,2048,16384,9202.480270939966
tcga-atac,32,2048,16384,10048.495607518349
tcga-atac,32,2048,16384,10289.043911384744
tcga-atac,32,2048,32768,11042.019941112401
tcga-atac,32,2048,32768,10962.895073230517
tcga-atac,32,2048,32768,12691.37314572423
tcga-atac,32,2048,32768,13090.405948064099
tcga-atac,32,2048,32768,13071.589211583834
tcga-atac,1,1048576,512,1142.5101809323808
tcga-atac,1,1048576,512,1255.6710581101108
tcga-atac,1,1048576,512,1878.1218349447242
tcga-atac,1,1048576,512,2374.246375927499
tcga-atac,1,1048576,512,1949.2950470007902
tcga-atac,1,2048,262144,1497.0859350884625
tcga-atac,1,2048,262144,1341.7977799559849
tcga-atac,1,2048,262144,1479.8536491315415
tcga-atac,1,2048,262144,1669.1235466631651
tcga-atac,1,2048,262144,2106.8851002276274
tcga-atac,16,1048576,512,16843.28113305214
tcga-atac,16,1048576,512,20284.52279663357
tcga-atac,16,1048576,512,21089.116908329204
tcga-atac,16,1048576,512,22272.308109007834
tcga-atac,16,1048576,512,22582.72933981082
tcga-atac,32,2048,65536,12256.84471970687
tcga-atac,32,2048,65536,12389.963816808502
tcga-atac,32,2048,65536,12652.49794121122
tcga-atac,32,2048,65536,12381.979295593146
tcga-atac,32,2048,65536,12529.737502120148
tcga-atac,32,2048,131072,13532.382313719938
tcga-atac,32,2048,131072,13606.154732351737
tcga-atac,32,2048,131072,13778.899454901935
tcga-atac,32,2048,131072,13717.59649178873
tcga-atac,32,2048,131072,13790.356677835502
tcga-atac,32,16384,2048,16562.438351113935
tcga-atac,32,16384,2048,16536.839441049724
tcga-atac,32,16384,2048,16808.54605468992
tcga-atac,32,16384,2048,16577.51219060837
tcga-atac,32,16384,2048,16395.30274511574
tcga-atac,32,16384,4096,21816.483144639482
tcga-atac,32,16384,4096,21671.49372516847
tcga-atac,32,16384,4096,21770.689592781448
tcga-atac,32,16384,4096,21836.320261865687
tcga-atac,32,16384,4096,21953.472298631612
tcga-atac,32,16384,8192,24386.305567676623
tcga-atac,32,16384,8192,24526.269966580832
tcga-atac,32,16384,8192,24633.677974094822
tcga-atac,32,16384,8192,24688.90327179349
tcga-atac,32,16384,8192,24426.26570721081
tcga-atac,32,16384,16384,27603.608443434634
tcga-atac,32,16384,16384,27494.694031933373
tcga-atac,32,16384,16384,27633.364679888597
tcga-atac,32,16384,16384,27934.487684542924
tcga-atac,32,16384,16384,27893.621934276198
tcga-atac,32,2048,262144,13492.813586471624
tcga-atac,32,2048,262144,13713.331166801461
tcga-atac,32,2048,262144,13694.686618329148
tcga-atac,32,2048,262144,14087.405180746618
tcga-atac,32,2048,262144,13481.702498178036
tcga-atac,32,131072,256,19040.279499865923
tcga-atac,32,131072,256,20070.642990783632
tcga-atac,32,131072,256,19575.55440616981
tcga-atac,32,131072,256,20302.13435547031
tcga-atac,32,131072,256,20157.35064352313
tcga-atac,32,131072,512,25855.582463224655
tcga-atac,32,131072,512,26860.58967240409
tcga-atac,32,131072,512,26831.982273389338
tcga-atac,32,131072,512,26741.726809444626
tcga-atac,32,131072,512,27201.86490692441
tcga-atac,32,131072,1024,23781.437481948295
tcga-atac,32,131072,1024,26951.411549983277
tcga-atac,32,131072,1024,27672.875107497424
tcga-atac,32,131072,1024,28051.95638659328
tcga-atac,32,131072,1024,27846.165023979356
tcga-atac,32,16384,32768,30002.377657078876
tcga-atac,32,16384,32768,27918.485885319777
tcga-atac,32,16384,32768,28378.377333088018
tcga-atac,32,16384,32768,26866.860734851358
tcga-atac,32,16384,32768,28867.69891750678
tcga-atac,32,131072,2048,31465.539925088313
tcga-atac,32,131072,2048,34321.206057213334
tcga-atac,32,131072,2048,30366.8418113271
tcga-atac,32,131072,2048,29504.05709618458
tcga-atac,32,131072,2048,29112.52519361887
tcga-atac,32,1048576,32,19203.502312684606
tcga-atac,32,1048576,32,21008.71117617399
tcga-atac,32,1048576,32,20983.182648608865
tcga-atac,32,1048576,32,20717.019945123368
tcga-atac,32,1048576,32,20670.792743126298
tcga-atac,32,1048576,64,25078.21676411358
tcga-atac,32,1048576,64,25846.7896408209
tcga-atac,32,1048576,64,25679.6209340408
tcga-atac,32,1048576,64,26685.12227296705
tcga-atac,32,1048576,64,26802.047665044167
tcga-atac,32,131072,4096,30501.843639877654
tcga-atac,32,131072,4096,31466.46898988351
tcga-atac,32,131072,4096,32462.09080679955
tcga-atac,32,131072,4096,31361.59944301411
tcga-atac,32,131072,4096,33439.18402478964
tcga-atac,32,1048576,128,25008.744451597024
tcga-atac,32,1048576,128,33788.09103584853
tcga-atac,32,1048576,128,34775.43649390473
tcga-atac,32,1048576,128,28604.64450210433
tcga-atac,32,1048576,128,27956.49230271295
tcga-atac,32,1048576,256,29240.833560147697
tcga-atac,32,1048576,256,33916.896193340806
tcga-atac,32,1048576,256,27751.71167032031
tcga-atac,32,1048576,256,28053.001348060465
tcga-atac,32,1048576,256,28189.70026584195
tcga-atac,32,1048576,512,30008.717337381684
tcga-atac,32,1048576,512,34281.882027011045
tcga-atac,32,1048576,512,40123.65610664851
tcga-atac,32,1048576,512,40155.72223369291
tcga-atac,32,1048576,512,40070.66512574172
tcga-atac,64,2048,16384,7810.916608445759
tcga-atac,64,2048,16384,7523.599004032043
tcga-atac,64,2048,16384,7594.5690521687875
tcga-atac,64,2048,16384,7593.157268238209
tcga-atac,64,2048,16384,7697.937015920543
tcga-atac,64,2048,32768,10513.485450074673
tcga-atac,64,2048,32768,10231.3160101988
tcga-atac,64,2048,32768,10495.173779809713
tcga-atac,64,2048,32768,10436.439830763407
tcga-atac,64,2048,32768,10406.194190945112
tcga-atac,64,2048,65536,11862.97421903871
tcga-atac,64,2048,65536,11797.213678265545
tcga-atac,64,2048,65536,12047.355085748435
tcga-atac,64,2048,65536,12132.893257726308
tcga-atac,64,2048,65536,12191.998347411007
tcga-atac,64,2048,131072,14137.592088501751
tcga-atac,64,2048,131072,14451.950165868027
tcga-atac,64,2048,131072,14870.466363017611
tcga-atac,64,2048,131072,14934.4867799937
tcga-atac,64,2048,131072,14908.360695802628
tcga-atac,64,2048,262144,14762.889173236816
tcga-atac,64,2048,262144,14692.572043359487
tcga-atac,64,2048,262144,15564.991885340643
tcga-atac,64,2048,262144,16231.950045975858
tcga-atac,64,2048,262144,16213.585817666917
tcga-atac,64,16384,2048,13725.223087054786
tcga-atac,64,16384,2048,12675.568621023222
tcga-atac,64,16384,2048,12962.376280551623
tcga-atac,64,16384,2048,12798.039283735441
tcga-atac,64,16384,2048,12938.43633415625
tcga-atac,64,16384,4096,17824.342570295896
tcga-atac,64,16384,4096,17630.976928858727
tcga-atac,64,16384,4096,17643.93760484111
tcga-atac,64,16384,4096,17969.988306864154
tcga-atac,64,16384,4096,17763.268210726525
tcga-atac,64,16384,8192,27797.50970246052
tcga-atac,64,16384,8192,28041.078535845267
tcga-atac,64,16384,8192,28544.26212097094
tcga-atac,64,16384,8192,28748.056522925577
tcga-atac,64,16384,8192,28829.066622652223
tcga-atac,64,16384,16384,35785.73589593207
tcga-atac,64,16384,16384,37343.69757659207
tcga-atac,64,16384,16384,37828.27955798957
tcga-atac,64,16384,16384,37996.76865460437
tcga-atac,64,16384,16384,37824.338869634536
tcga-atac,64,16384,32768,40676.24711860614
tcga-atac,64,16384,32768,41483.3081367493
tcga-atac,64,16384,32768,41865.090161189015
tcga-atac,64,16384,32768,42265.16497465297
tcga-atac,64,16384,32768,42154.99218343987
tcga-atac,64,131072,256,15741.821871021946
tcga-atac,64,131072,256,15702.17103841142
tcga-atac,64,131072,256,15878.649519337141
tcga-atac,64,131072,256,16389.463719865907
tcga-atac,64,131072,256,16220.81650624426
tcga-atac,64,131072,512,24092.209539301035
tcga-atac,64,131072,512,23754.0154196079
tcga-atac,64,131072,512,23854.99305750196
tcga-atac,64,131072,512,23896.03222892144
tcga-atac,64,131072,512,24097.787960690282
tcga-atac,64,131072,1024,35580.72159806666
tcga-atac,64,131072,1024,36121.99294136506
tcga-atac,64,131072,1024,35980.91013145964
tcga-atac,64,131072,1024,35788.13756193244
tcga-atac,64,131072,1024,35937.39456231928
tcga-atac,64,131072,2048,45432.90999231599
tcga-atac,64,131072,2048,46582.80709277858
tcga-atac,64,131072,2048,46691.647056329915
tcga-atac,64,131072,2048,46854.84879125182
tcga-atac,64,131072,2048,47029.78982490886
tcga-atac,64,131072,4096,49954.681808723835
tcga-atac,64,131072,4096,51798.58261181799
tcga-atac,64,131072,4096,52181.80984569279
tcga-atac,64,131072,4096,52323.26035421501
tcga-atac,64,131072,4096,52161.760282746385
tcga-atac,64,1048576,32,18553.212791367623
tcga-atac,64,1048576,32,18703.35988261917
tcga-atac,64,1048576,32,18949.36482202308
tcga-atac,64,1048576,32,18570.6749528453
tcga-atac,64,1048576,32,18701.886332992617
tcga-atac,64,1048576,64,25971.43363407181
tcga-atac,64,1048576,64,25572.58766347848
tcga-atac,64,1048576,64,26126.000169316932
tcga-atac,64,1048576,64,25686.26924146654
tcga-atac,64,1048576,64,26194.105293961118
tcga-atac,64,1048576,128,40618.83605802944
tcga-atac,64,1048576,128,43391.20350047763
tcga-atac,64,1048576,128,43422.54741884361
tcga-atac,64,1048576,128,43535.21770637641
tcga-atac,64,1048576,128,44149.45879885801
tcga-atac,64,1048576,256,47369.18448453333
tcga-atac,64,1048576,256,47569.24462542828
tcga-atac,64,1048576,256,47419.091485277844
tcga-atac,64,1048576,256,47604.00663828311
tcga-atac,64,1048576,256,48438.97868280461
tcga-atac,64,1048576,512,52731.10070438837
tcga-atac,64,1048576,512,52757.786389108005
tcga-atac,64,1048576,512,51800.05429189487
tcga-atac,64,1048576,512,52020.131207507766
tcga-atac,64,1048576,512,54044.174564259614
tcga-atac,1,2048,8,270.5783063083753
tcga-atac,1,2048,8,273.7804743917948
tcga-atac,1,2048,8,282.30767101525714
tcga-atac,1,2048,8,285.5320167181379
tcga-atac,1,2048,8,284.575006853917
tcga-atac,1,2048,4,141.1620897206176
tcga-atac,1,2048,4,143.47341124804748
tcga-atac,1,2048,4,147.5365122884364
tcga-atac,1,2048,4,148.06846699436002
tcga-atac,1,2048,4,148.0059922908723
tcga-atac,1,16384,2,375.46314478997994
tcga-atac,1,16384,2,389.0454810735764
tcga-atac,1,16384,2,385.3689400124703
tcga-atac,1,16384,2,419.03450144096985
tcga-atac,1,16384,2,360.39294505039624
tcga-atac,1,16384,1,192.403511288483
tcga-atac,1,16384,1,202.39444614689342
tcga-atac,1,16384,1,223.19473345434855
tcga-atac,1,16384,1,230.46925295803416
tcga-atac,1,16384,1,218.92470273332395
tcga-atac,1,2048,16,356.847744979725
tcga-atac,1,2048,16,337.8018429604679
tcga-atac,1,2048,16,355.0791747898598
tcga-atac,1,2048,16,323.6777249312254
tcga-atac,1,2048,16,323.3254534247702
tcga-atac,1,2048,1,24.95372680457728
tcga-atac,1,2048,1,24.967453289215218
tcga-atac,1,2048,1,25.745351554548673
tcga-atac,1,2048,1,24.445221122646483
tcga-atac,1,2048,1,25.927620744752222
tcga-atac,1,2048,2,49.82531221569542
tcga-atac,1,2048,2,49.90345440369635
tcga-atac,1,2048,2,51.539350636995685
tcga-atac,1,2048,2,48.9293662231655
tcga-atac,1,2048,2,51.855241489504444
tcga-atac,1,2048,32,626.0584821473384
tcga-atac,1,2048,32,628.4509044784622
tcga-atac,1,2048,32,646.7218362207576
tcga-atac,1,2048,32,675.1474984828542
tcga-atac,1,2048,32,703.0443319645266
tcga-atac,1,131072,1,848.1784645220065
tcga-atac,1,131072,1,784.8217465800194
tcga-atac,1,131072,1,830.8816102116843
tcga-atac,1,131072,1,849.076511812425
tcga-atac,1,131072,1,876.8519278228239
tcga-atac,1,2048,64,825.1775257602596
tcga-atac,1,2048,64,868.8553595585275
tcga-atac,1,2048,64,892.2119282630854
tcga-atac,1,2048,64,892.4833054853702
tcga-atac,1,2048,64,889.8462953786116
tcga-atac,1,16384,4,487.0703142064602
tcga-atac,1,16384,4,549.7460029713001
tcga-atac,1,16384,4,624.0585167937725
tcga-atac,1,16384,4,642.1278519532576
tcga-atac,1,16384,4,658.7058720328275
tcga-atac,1,2048,128,1217.9624479994984
tcga-atac,1,2048,128,1224.8007590170057
tcga-atac,1,2048,128,1274.3415557890676
tcga-atac,1,2048,128,1495.1692555067889
tcga-atac,1,2048,128,1465.3199076664703
tcga-atac,1,131072,2,1345.0842896175643
tcga-atac,1,131072,2,1348.8531792729734
tcga-atac,1,131072,2,1358.3373171872784
tcga-atac,1,131072,2,1365.6292933072841
tcga-atac,1,131072,2,1362.9030973202903
tcga-atac,1,16384,8,937.8547904392561
tcga-atac,1,16384,8,941.8196599263343
tcga-atac,1,16384,8,957.2436553202369
tcga-atac,1,16384,8,956.4729526256173
tcga-atac,1,16384,8,960.2331132329031
tcga-atac,1,131072,4,1831.6690881615905
tcga-atac,1,131072,4,1798.4308813523394
tcga-atac,1,131072,4,1813.918484708854
tcga-atac,1,131072,4,1916.8092625927295
tcga-atac,1,131072,4,2266.13264250743
tcga-atac,1,16384,16,1407.3016558649035
tcga-atac,1,16384,16,1404.2633506239454
tcga-atac,1,16384,16,1427.2319324592897
tcga-atac,1,16384,16,1491.8253213036216
tcga-atac,1,16384,16,1692.467242001781
tcga-atac,1,2048,256,1404.7949728547324
tcga-atac,1,2048,256,1405.9931914239992
tcga-atac,1,2048,256,1422.726592860848
tcga-atac,1,2048,256,1423.7539801005798
tcga-atac,1,2048,256,1425.1114483464778
tcga-atac,1,16384,32,1696.7540799096334
tcga-atac,1,16384,32,1583.5846764976825
tcga-atac,1,16384,32,1595.273569638152
tcga-atac,1,16384,32,1599.8196519072262
tcga-atac,1,16384,32,1605.7342792168004
tcga-atac,1,2048,512,1625.6820346364311
tcga-atac,1,2048,512,1625.9697741827351
tcga-atac,1,2048,512,1681.9557264371188
tcga-atac,1,2048,512,2154.52092522573
tcga-atac,1,2048,512,2118.8282001311
tcga-atac,1,16384,64,1909.6408751377653
tcga-atac,1,16384,64,1917.666327168829
tcga-atac,1,16384,64,2161.935377434317
tcga-atac,1,16384,64,2610.4103471108824
tcga-atac,1,16384,64,2568.7432482207737
tcga-atac,1,131072,8,1854.9969933616999
tcga-atac,1,131072,8,1858.924677559204
tcga-atac,1,131072,8,1870.9757525184941
tcga-atac,1,131072,8,1872.329389941336
tcga-atac,1,131072,8,1868.2710902995213
tcga-atac,1,131072,16,2103.6018693041437
tcga-atac,1,131072,16,2036.5578217877612
tcga-atac,1,131072,16,2066.1432713407667
tcga-atac,1,131072,16,2957.512181799668
tcga-atac,1,131072,16,3176.9011376520043
tcga-atac,1,2048,1024,1553.0622811203755
tcga-atac,1,2048,1024,1664.1729762389512
tcga-atac,1,2048,1024,1687.5075047998482
tcga-atac,1,2048,1024,1680.5434911678174
tcga-atac,1,2048,1024,1681.6574180246828
tcga-atac,1,16384,128,1899.237969778906
tcga-atac,1,16384,128,1934.3836277797948
tcga-atac,1,16384,128,1937.5235133463761
tcga-atac,1,16384,128,1935.630658963539
tcga-atac,1,16384,128,1936.6509114969901
tcga-atac,1,1048576,1,3652.86870834671
tcga-atac,1,1048576,1,3676.5404554731936
tcga-atac,1,1048576,1,3700.370367591681
tcga-atac,1,1048576,1,3702.619962455372
tcga-atac,1,1048576,1,3703.2692074895613
tcga-atac,1,1048576,2,3966.3542220215477
tcga-atac,1,1048576,2,3970.4125598267615
tcga-atac,1,1048576,2,4040.0476426363557
tcga-atac,1,1048576,2,3996.5763512318167
tcga-atac,1,1048576,2,3990.265973514934
tcga-atac,1,131072,32,2064.6731370012703
tcga-atac,1,131072,32,2038.177093031407
tcga-atac,1,131072,32,2025.632773964976
tcga-atac,1,131072,32,2043.6553428587522
tcga-atac,1,131072,32,1984.075081439257
tcga-atac,2,2048,4,111.96755365290359
tcga-atac,2,2048,4,115.51738390652385
tcga-atac,2,2048,4,117.33649132305825
tcga-atac,2,2048,4,118.18494716368936
tcga-atac,2,2048,4,118.88961182492305
tcga-atac,1,16384,256,2006.0311535993105
tcga-atac,1,16384,256,2003.9165767609297
tcga-atac,1,16384,256,2207.4542950187824
tcga-atac,1,16384,256,3311.352982586907
tcga-atac,1,16384,256,3006.215367150979
tcga-atac,1,2048,2048,1691.9093430600797
tcga-atac,1,2048,2048,1699.5572762038732
tcga-atac,1,2048,2048,2112.950211998927
tcga-atac,1,2048,2048,3410.8962345891855
tcga-atac,1,2048,2048,3433.2120045091056
tcga-atac,2,2048,1,26.24166968709709
tcga-atac,2,2048,1,26.61292083833939
tcga-atac,2,2048,1,27.33407975899997
tcga-atac,2,2048,1,27.401959836368455
tcga-atac,2,2048,1,27.456860340374142
tcga-atac,2,2048,8,258.71559392521954
tcga-atac,2,2048,8,234.2601269040459
tcga-atac,2,2048,8,233.2885339459578
tcga-atac,2,2048,8,241.08704327224638
tcga-atac,2,2048,8,238.94861910284516
tcga-atac,2,2048,2,51.051902121243884
tcga-atac,2,2048,2,51.42232182221713
tcga-atac,2,2048,2,53.00816734221274
tcga-atac,2,2048,2,53.2301290238312
tcga-atac,2,2048,2,53.18505828819673
tcga-atac,2,2048,16,417.2146719656749
tcga-atac,2,2048,16,420.21629376530353
tcga-atac,2,2048,16,431.2207958788396
tcga-atac,2,2048,16,431.93972539856946
tcga-atac,2,2048,16,431.79376187396645
tcga-atac,2,2048,64,1160.5687239264294
tcga-atac,2,2048,64,1170.5061333440449
tcga-atac,2,2048,64,1210.737334559306
tcga-atac,2,2048,64,1201.5304724368523
tcga-atac,2,2048,64,1218.877840400329
tcga-atac,2,2048,128,1252.1607111572253
tcga-atac,2,2048,128,1166.9568834910765
tcga-atac,2,2048,128,1170.9456627652644
tcga-atac,2,2048,128,1196.4447944123033
tcga-atac,2,2048,128,1212.50130239723
tcga-atac,2,16384,1,220.30475961668384
tcga-atac,2,16384,1,219.35733117227457
tcga-atac,2,16384,1,227.1510536548333
tcga-atac,2,16384,1,227.80377664117086
tcga-atac,2,16384,1,225.8582702338612
tcga-atac,2,2048,32,590.9127787232014
tcga-atac,2,2048,32,595.0607507812887
tcga-atac,2,2048,32,605.8667838444237
tcga-atac,2,2048,32,612.7064299145744
tcga-atac,2,2048,32,600.8977551893942
tcga-atac,2,2048,256,1641.6284039349614
tcga-atac,2,2048,256,1668.2971703208539
tcga-atac,2,2048,256,1705.5157885456658
tcga-atac,2,2048,256,1680.304164489414
tcga-atac,2,2048,256,2493.200028712595
tcga-atac,1,131072,64,2066.38213971663
tcga-atac,1,131072,64,2065.112435986857
tcga-atac,1,131072,64,2447.622133603012
tcga-atac,1,131072,64,3973.1476375383427
tcga-atac,1,131072,64,4258.590463108621
tcga-atac,2,2048,512,2253.4346183323005
tcga-atac,2,2048,512,2246.14246386344
tcga-atac,2,2048,512,2259.5030962698575
tcga-atac,2,2048,512,2262.366753932497
tcga-atac,2,2048,512,2079.4325903640506
tcga-atac,2,16384,2,188.38392004890395
tcga-atac,2,16384,2,166.98565921495415
tcga-atac,2,16384,2,313.02087478310307
tcga-atac,2,16384,2,348.46895333119477
tcga-atac,2,16384,2,347.6945368839168
tcga-atac,2,2048,1024,3615.371406212017
tcga-atac,2,2048,1024,3752.0066474008613
tcga-atac,2,2048,1024,3741.677392861161
tcga-atac,2,2048,1024,3857.591129453837
tcga-atac,2,2048,1024,3852.9505446232365
tcga-atac,2,16384,4,685.4100289532678
tcga-atac,2,16384,4,681.4300912071691
tcga-atac,2,16384,4,814.2588739855247
tcga-atac,2,16384,4,814.745731775823
tcga-atac,2,16384,4,785.6773936919867
tcga-atac,2,16384,8,1167.945586702536
tcga-atac,2,16384,8,1425.9211288234035
tcga-atac,2,16384,8,1467.3949319462488
tcga-atac,2,16384,8,1474.0096682701671
tcga-atac,2,16384,8,1472.6835185973935
tcga-atac,2,16384,16,1656.843712380296
tcga-atac,2,16384,16,1853.680827536794
tcga-atac,2,16384,16,1848.977590864987
tcga-atac,2,16384,16,1740.0076083515971
tcga-atac,2,16384,16,1718.132857979463
tcga-atac,2,16384,32,2614.582236762903
tcga-atac,2,16384,32,2568.9326596505052
tcga-atac,2,16384,32,2537.399519041032
tcga-atac,2,16384,32,2519.879126362531
tcga-atac,2,16384,32,2684.991453397703
tcga-atac,2,131072,1,950.9966350573378
tcga-atac,2,131072,1,950.5660258991062
tcga-atac,2,131072,1,968.714649652953
tcga-atac,2,131072,1,1202.3293083613914
tcga-atac,2,131072,1,1458.74607251621
tcga-atac,1,1048576,4,2044.7768520791153
tcga-atac,1,1048576,4,2048.2276923037216
tcga-atac,1,1048576,4,2047.5134291052232
tcga-atac,1,1048576,4,2045.206246932575
tcga-atac,1,1048576,4,2046.4688701721461
tcga-atac,2,2048,2048,3244.1321055034964
tcga-atac,2,2048,2048,3237.810540500257
tcga-atac,2,2048,2048,3660.259353055883
tcga-atac,2,2048,2048,3553.872916905731
tcga-atac,2,2048,2048,3479.496870092176
tcga-atac,1,16384,512,2090.6374466243446
tcga-atac,1,16384,512,2104.998503720628
tcga-atac,1,16384,512,2065.5248951073804
tcga-atac,1,16384,512,2118.514013295591
tcga-atac,1,16384,512,2070.198565084513
tcga-atac,2,16384,64,3895.137055127432
tcga-atac,2,16384,64,3932.570092364844
tcga-atac,2,16384,64,4004.984861247096
tcga-atac,2,16384,64,3945.5899897670365
tcga-atac,2,16384,64,5017.012129655421
tcga-atac,2,131072,4,2684.3659551334795
tcga-atac,2,131072,4,2694.4004704901945
tcga-atac,2,131072,4,2720.9806051384294
tcga-atac,2,131072,4,2722.068036861323
tcga-atac,2,131072,4,2727.106647320177
tcga-atac,2,16384,128,3419.9323622524284
tcga-atac,2,16384,128,3431.398459506232
tcga-atac,2,16384,128,3525.348042984536
tcga-atac,2,16384,128,3488.914037855118
tcga-atac,2,16384,128,3497.261577734341
tcga-atac,2,131072,2,2200.162887264504
tcga-atac,2,131072,2,2254.313679655377
tcga-atac,2,131072,2,2414.2616674942933
tcga-atac,2,131072,2,2307.142029281965
tcga-atac,2,131072,2,2307.2708678536633
tcga-atac,2,131072,8,3184.8579390825635
tcga-atac,2,131072,8,3243.8245749997045
tcga-atac,2,131072,8,3225.7502480016233
tcga-atac,2,131072,8,3282.0780679153827
tcga-atac,2,131072,8,3283.256366134268
tcga-atac,1,2048,4096,1746.961538215097
tcga-atac,1,2048,4096,1750.5455682017646
tcga-atac,1,2048,4096,1762.9354182999894
tcga-atac,1,2048,4096,1760.5870257496852
tcga-atac,1,2048,4096,1760.7086127311875
tcga-atac,2,16384,256,6587.261240655272
tcga-atac,2,16384,256,7135.493815385337
tcga-atac,2,16384,256,7099.038357272329
tcga-atac,2,16384,256,6954.711488818925
tcga-atac,2,16384,256,6621.2803339059865
tcga-atac,1,1048576,8,2095.5313566701357
tcga-atac,1,1048576,8,2090.9157798768315
tcga-atac,1,1048576,8,2466.4897033257407
tcga-atac,1,1048576,8,4354.043131727041
tcga-atac,1,1048576,8,4442.683588710781
tcga-atac,2,1048576,1,3542.654441856028
tcga-atac,2,1048576,1,3464.214937294925
tcga-atac,2,1048576,1,3552.518027408609
tcga-atac,2,1048576,1,3502.2958666050986
tcga-atac,2,1048576,1,3495.4714930824766
tcga-atac,2,131072,16,3580.0050406521377
tcga-atac,2,131072,16,3702.848534181718
tcga-atac,2,131072,16,3721.0454055779514
tcga-atac,2,131072,16,3700.3440341584314
tcga-atac,2,131072,16,2215.36317315625
tcga-atac,2,2048,4096,3070.5161594553333
tcga-atac,2,2048,4096,2932.3869590800846
tcga-atac,2,2048,4096,2929.0442952709886
tcga-atac,2,2048,4096,3029.2845412854645
tcga-atac,2,2048,4096,2951.576898063988
tcga-atac,4,2048,2,51.78928646968984
tcga-atac,4,2048,2,52.154240520062196
tcga-atac,4,2048,2,52.60944637124109
tcga-atac,4,2048,2,52.39890773311095
tcga-atac,4,2048,2,54.740585950932
tcga-atac,2,1048576,2,3464.1014314431022
tcga-atac,2,1048576,2,3372.586632245364
tcga-atac,2,1048576,2,3267.3166304309743
tcga-atac,2,1048576,2,3299.0378843087906
tcga-atac,2,1048576,2,3421.9043949153834
tcga-atac,4,2048,1,29.20179673416128
tcga-atac,4,2048,1,29.87072411884724
tcga-atac,4,2048,1,30.680363307587395
tcga-atac,4,2048,1,31.43509593844528
tcga-atac,4,2048,1,31.197710060661684
tcga-atac,2,16384,512,4166.789735201901
tcga-atac,2,16384,512,4184.8359945097245
tcga-atac,2,16384,512,3925.322233138215
tcga-atac,2,16384,512,3944.3062490284574
tcga-atac,2,16384,512,3899.1763758320008
tcga-atac,2,131072,32,4419.912584968604
tcga-atac,2,131072,32,3734.131080334436
tcga-atac,2,131072,32,3745.557792190441
tcga-atac,2,131072,32,3766.6815656500667
tcga-atac,2,131072,32,3655.8204887599213
tcga-atac,4,2048,4,89.72142415314136
tcga-atac,4,2048,4,93.04937081587569
tcga-atac,4,2048,4,95.07937878312815
tcga-atac,4,2048,4,95.5279075121833
tcga-atac,4,2048,4,96.05190915668574
tcga-atac,2,1048576,4,3598.4120223393597
tcga-atac,2,1048576,4,3982.9701366894074
tcga-atac,2,1048576,4,4164.8809059964
tcga-atac,2,1048576,4,4149.388378200972
tcga-atac,2,1048576,4,5069.007773769134
tcga-atac,2,1048576,8,7567.121723826923
tcga-atac,2,1048576,8,7824.073099776761
tcga-atac,2,1048576,8,8015.6662359857155
tcga-atac,2,1048576,8,7764.056098377128
tcga-atac,2,1048576,8,7705.430028195998
tcga-atac,4,2048,8,77.29162431161377
tcga-atac,4,2048,8,144.89816101580757
tcga-atac,4,2048,8,154.66345046055733
tcga-atac,4,2048,8,160.2248424975791
tcga-atac,4,2048,8,156.44576654039733
tcga-atac,4,2048,32,604.4425886234702
tcga-atac,4,2048,32,622.1751751388795
tcga-atac,4,2048,32,673.6220449401541
tcga-atac,4,2048,32,747.2743344747415
tcga-atac,4,2048,32,787.5421329264535
tcga-atac,4,2048,64,1251.967278532269
tcga-atac,4,2048,64,1144.2023151708586
tcga-atac,4,2048,64,1160.2535796054017
tcga-atac,4,2048,64,1212.1901209782066
tcga-atac,4,2048,64,1262.668342400735
tcga-atac,2,131072,64,3971.112522514114
tcga-atac,2,131072,64,3838.9610952443295
