dataset,backend,dl_mode,threads,seqlen,batch_size,n_batches_measured,total_bytes,duration_ns,throughput (MiB/s)
TCGA_ATAC,svar,none,1,2048,2,130701,2141396992,45000189977,45.38192646617235
TCGA_ATAC,svar,none,1,2048,2,128899,2111873024,45000212960,44.7562118048252
TCGA_ATAC,svar,none,1,2048,2,129127,2115608576,45000058696,44.83553179630279
TCGA_ATAC,svar,none,4,2048,2,113691,1862705152,45000204938,39.475688276253244
TCGA_ATAC,svar,none,4,2048,2,112961,1850744832,45000374868,39.22206909780892
TCGA_ATAC,svar,none,4,2048,2,113113,1853235200,45000407666,39.27481781093605
TCGA_ATAC,svar,none,16,2048,2,84188,1379328000,45000472967,29.231463599607903
TCGA_ATAC,svar,none,16,2048,2,82604,1353375744,45000527472,28.681434641029043
TCGA_ATAC,svar,none,16,2048,2,82584,1353048064,45000094717,28.674766033604122
TCGA_ATAC,svar,none,32,2048,2,25086,411009024,45006215966,8.709213640536083
TCGA_ATAC,svar,none,32,2048,2,42783,700956672,45000238430,14.855129624254303
TCGA_ATAC,svar,none,32,2048,2,86106,1410752512,45000062480,29.89770154425795
TCGA_ATAC,svar,none,1,2048,8,32768,2147459072,11070866949,184.98791214223635
TCGA_ATAC,svar,none,1,2048,8,32768,2147459072,11068973330,185.0195588555095
TCGA_ATAC,svar,none,1,2048,8,32768,2147459072,11207002570,182.74079529366966
TCGA_ATAC,svar,none,4,2048,8,32768,2147459072,13516268081,151.51938021848414
TCGA_ATAC,svar,none,4,2048,8,32768,2147459072,12333676429,166.04753451165797
TCGA_ATAC,svar,none,4,2048,8,32768,2147459072,12350315031,165.82383180991428
TCGA_ATAC,svar,none,16,2048,8,32768,2147459072,17547529800,116.7102484419203
TCGA_ATAC,svar,none,16,2048,8,32768,2147459072,15833141455,129.3474556720557
TCGA_ATAC,svar,none,16,2048,8,32768,2147459072,15846798098,129.23598507628313
TCGA_ATAC,svar,none,32,2048,8,32768,2147459072,43503332132,47.07631489665956
TCGA_ATAC,svar,none,32,2048,8,32768,2147459072,36089988862,56.74638943034873
TCGA_ATAC,svar,none,32,2048,8,32768,2147459072,18163901822,112.74981458111077
TCGA_ATAC,svar,none,1,2048,32,8192,2147262464,3181057893,643.7446696604336
TCGA_ATAC,svar,none,1,2048,32,8192,2147262464,3177395629,644.4866493205591
TCGA_ATAC,svar,none,1,2048,32,8192,2147262464,3174095471,645.1567324327656
TCGA_ATAC,svar,none,4,2048,32,8192,2147262464,3805510341,538.1115485188482
TCGA_ATAC,svar,none,4,2048,32,8192,2147262464,3801363178,538.6986106329881
TCGA_ATAC,svar,none,4,2048,32,8192,2147262464,3696551432,553.9728312104274
TCGA_ATAC,svar,none,16,2048,32,8192,2147262464,4087002533,501.0491297632871
TCGA_ATAC,svar,none,16,2048,32,8192,2147262464,4074590815,502.5753886651316
TCGA_ATAC,svar,none,16,2048,32,8192,2147262464,4060539739,504.3144985952814
TCGA_ATAC,svar,none,32,2048,32,8192,2147262464,14064095349,145.6040372085222
TCGA_ATAC,svar,none,32,2048,32,8192,2147262464,15611792496,131.1693748827803
TCGA_ATAC,svar,none,32,2048,32,8192,2147262464,5004605079,409.18095037964133
TCGA_ATAC,svar,none,1,2048,128,2048,2146476032,1104227661,1853.8197645277066
TCGA_ATAC,svar,none,1,2048,128,2048,2146476032,1099875481,1861.1552833588441
TCGA_ATAC,svar,none,1,2048,128,2048,2146476032,1100949169,1859.3402130993388
TCGA_ATAC,svar,none,4,2048,128,2048,2146476032,1195812539,1711.8394361476082
TCGA_ATAC,svar,none,4,2048,128,2048,2146476032,1050505390,1948.6230932142098
TCGA_ATAC,svar,none,4,2048,128,2048,2146476032,910154471,2249.111692272289
TCGA_ATAC,svar,none,16,2048,128,2048,2146476032,1429632401,1431.8639260470984
TCGA_ATAC,svar,none,16,2048,128,2048,2146476032,1261432215,1622.7895864384598
TCGA_ATAC,svar,none,16,2048,128,2048,2146476032,1267812793,1614.6225008947358
TCGA_ATAC,svar,none,32,2048,128,2048,2146476032,8743024081,234.1339842524906
TCGA_ATAC,svar,none,32,2048,128,2048,2146476032,1346358828,1520.4260706195628
TCGA_ATAC,svar,none,32,2048,128,2048,2146476032,1337917893,1530.0184512144797
TCGA_ATAC,svar,none,1,2048,512,512,2143330304,534521391,3824.054746763166
TCGA_ATAC,svar,none,1,2048,512,512,2143330304,533501076,3831.368209836563
TCGA_ATAC,svar,none,1,2048,512,512,2143330304,533858379,3828.8039354721827
TCGA_ATAC,svar,none,4,2048,512,512,2143330304,345470240,5916.686376516831
TCGA_ATAC,svar,none,4,2048,512,512,2143330304,348492613,5865.3727116448235
TCGA_ATAC,svar,none,4,2048,512,512,2143330304,352308891,5801.837860799261
TCGA_ATAC,svar,none,16,2048,512,512,2143330304,331915765,6158.306648977641
TCGA_ATAC,svar,none,16,2048,512,512,2143330304,571461164,3576.8643457633107
TCGA_ATAC,svar,none,16,2048,512,512,2143330304,426720333,4790.114049943807
TCGA_ATAC,svar,none,32,2048,512,512,2143330304,5945582009,343.79124859532317
TCGA_ATAC,svar,none,32,2048,512,512,2143330304,6065401227,336.9998102353073
TCGA_ATAC,svar,none,32,2048,512,512,2143330304,1315019918,1554.3787850824021
TCGA_ATAC,svar,none,1,2048,2048,128,2143330304,439554093,4650.256009560125
TCGA_ATAC,svar,none,1,2048,2048,128,2143330304,433539614,4714.768838863246
TCGA_ATAC,svar,none,1,2048,2048,128,2143330304,432527769,4725.798455035149
TCGA_ATAC,svar,none,4,2048,2048,128,2143330304,196013229,10428.066885730452
TCGA_ATAC,svar,none,4,2048,2048,128,2143330304,198152574,10315.480749192791
TCGA_ATAC,svar,none,4,2048,2048,128,2143330304,197709806,10338.582106038788
TCGA_ATAC,svar,none,16,2048,2048,128,2143330304,209814587,9742.120849300149
TCGA_ATAC,svar,none,16,2048,2048,128,2143330304,210945077,9689.911191907076
TCGA_ATAC,svar,none,16,2048,2048,128,2143330304,209744749,9745.364650344596
TCGA_ATAC,svar,none,32,2048,2048,128,2143330304,720997221,2835.016561735125
TCGA_ATAC,svar,none,32,2048,2048,128,2143330304,193795393,10547.407917483362
TCGA_ATAC,svar,none,32,2048,2048,128,2143330304,193478302,10564.694032202124
TCGA_ATAC,svar,none,1,2048,8192,32,2143330304,988192199,2068.4630627204538
TCGA_ATAC,svar,none,1,2048,8192,32,2143330304,986431283,2072.155554803101
TCGA_ATAC,svar,none,1,2048,8192,32,2143330304,987124662,2070.700025221333
TCGA_ATAC,svar,none,4,2048,8192,32,2143330304,486593207,4200.714340223002
TCGA_ATAC,svar,none,4,2048,8192,32,2143330304,390670179,5232.134860490593
TCGA_ATAC,svar,none,4,2048,8192,32,2143330304,379612887,5384.535489966124
TCGA_ATAC,svar,none,16,2048,8192,32,2143330304,303742515,6729.512536300689
TCGA_ATAC,svar,none,16,2048,8192,32,2143330304,292638601,6984.85796308191
TCGA_ATAC,svar,none,16,2048,8192,32,2143330304,281826918,7252.817002029594
TCGA_ATAC,svar,none,32,2048,8192,32,2143330304,663353724,3081.371202945112
TCGA_ATAC,svar,none,32,2048,8192,32,2143330304,658560648,3103.7977575908844
TCGA_ATAC,svar,none,32,2048,8192,32,2143330304,672999497,3037.2074148816196
TCGA_ATAC,svar,none,1,2048,32768,10,2407612416,1013817802,2264.78379100311
TCGA_ATAC,svar,none,1,2048,32768,10,2407612416,1013527140,2265.4332917024794
TCGA_ATAC,svar,none,1,2048,32768,10,2407612416,1013986279,2264.4074900741334
TCGA_ATAC,svar,none,4,2048,32768,10,2407612416,348554494,6587.42941067918
TCGA_ATAC,svar,none,4,2048,32768,10,2407612416,348559656,6587.331854034192
TCGA_ATAC,svar,none,4,2048,32768,10,2407612416,348774747,6583.269416005052
TCGA_ATAC,svar,none,16,2048,32768,10,2407612416,238921814,9610.165294492532
TCGA_ATAC,svar,none,16,2048,32768,10,2407612416,239223450,9598.047871143068
TCGA_ATAC,svar,none,16,2048,32768,10,2407612416,239091757,9603.334526501472
TCGA_ATAC,svar,none,32,2048,32768,10,2407612416,345491239,6645.83603232845
TCGA_ATAC,svar,none,32,2048,32768,10,2407612416,245788829,9341.669978825605
TCGA_ATAC,svar,none,32,2048,32768,10,2407612416,210002240,10933.58873219638
TCGA_ATAC,svar,none,1,2048,131072,10,6019031040,2722343220,2108.5494548699853
TCGA_ATAC,svar,none,1,2048,131072,10,6019031040,2712886099,2115.8998583154303
TCGA_ATAC,svar,none,1,2048,131072,10,6019031040,2702796821,2123.798306961232
TCGA_ATAC,svar,none,4,2048,131072,10,6019031040,905835675,6336.905766600548
TCGA_ATAC,svar,none,4,2048,131072,10,6019031040,908447746,6318.685183352307
TCGA_ATAC,svar,none,4,2048,131072,10,6019031040,909556306,6310.984020048122
TCGA_ATAC,svar,none,16,2048,131072,10,6019031040,596595314,9621.58967359908
TCGA_ATAC,svar,none,16,2048,131072,10,6019031040,601850147,9537.582305350837
TCGA_ATAC,svar,none,16,2048,131072,10,6019031040,596391076,9624.884649514775
TCGA_ATAC,svar,none,32,2048,131072,10,6019031040,733177749,7829.200109153886
TCGA_ATAC,svar,none,32,2048,131072,10,6019031040,732909748,7832.062990244196
TCGA_ATAC,svar,none,32,2048,131072,10,6019031040,724023862,7928.185262628816
TCGA_ATAC,svar,none,1,2048,524288,10,12038062080,4985723476,2302.6529008806183
TCGA_ATAC,svar,none,1,2048,524288,10,12038062080,4986688641,2302.2072263765385
TCGA_ATAC,svar,none,1,2048,524288,10,12038062080,4989235673,2301.031937041552
TCGA_ATAC,svar,none,4,2048,524288,10,12038062080,1653727223,6942.130760944727
TCGA_ATAC,svar,none,4,2048,524288,10,12038062080,1655134918,6936.226467188822
TCGA_ATAC,svar,none,4,2048,524288,10,12038062080,1640105114,6999.789542147601
TCGA_ATAC,svar,none,16,2048,524288,10,12038062080,985823164,11645.486781237776
TCGA_ATAC,svar,none,16,2048,524288,10,12038062080,987242032,11628.749843381871
TCGA_ATAC,svar,none,16,2048,524288,10,12038062080,985659666,11647.418496477261
TCGA_ATAC,svar,none,32,2048,524288,10,12038062080,970926900,11824.155479676172
TCGA_ATAC,svar,none,32,2048,524288,10,12038062080,914235943,12557.360835462143
TCGA_ATAC,svar,none,32,2048,524288,10,12038062080,913862670,12562.48996908912
TCGA_ATAC,svar,none,1,2048,2097152,10,12038062080,4985798105,2302.6184340450745
TCGA_ATAC,svar,none,1,2048,2097152,10,12038062080,4997054835,2297.4313879027104
TCGA_ATAC,svar,none,1,2048,2097152,10,12038062080,4984699697,2303.125829608026
TCGA_ATAC,svar,none,4,2048,2097152,10,12038062080,1635383676,7019.9982997751285
TCGA_ATAC,svar,none,4,2048,2097152,10,12038062080,1632201980,7033.682574628417
TCGA_ATAC,svar,none,4,2048,2097152,10,12038062080,1647284026,6969.284254444656
TCGA_ATAC,svar,none,16,2048,2097152,10,12038062080,1068280116,10746.610793418531
TCGA_ATAC,svar,none,16,2048,2097152,10,12038062080,1068920879,10740.168753874626
TCGA_ATAC,svar,none,16,2048,2097152,10,12038062080,1068807856,10741.304492245423
TCGA_ATAC,svar,none,32,2048,2097152,10,12038062080,1234104267,9302.609943086762
TCGA_ATAC,svar,none,32,2048,2097152,10,12038062080,1225157407,9370.543376227573
TCGA_ATAC,svar,none,32,2048,2097152,10,12038062080,1198151893,9581.748935232872
TCGA_ATAC,svar,none,1,2048,4194304,10,12038062080,5102842979,2249.802839759299
TCGA_ATAC,svar,none,1,2048,4194304,10,12038062080,5091245853,2254.9275671366795
TCGA_ATAC,svar,none,1,2048,4194304,10,12038062080,5091525774,2254.803596129257
TCGA_ATAC,svar,none,4,2048,4194304,10,12038062080,1653265056,6944.0714199671565
TCGA_ATAC,svar,none,4,2048,4194304,10,12038062080,1659198645,6919.238187420289
TCGA_ATAC,svar,none,4,2048,4194304,10,12038062080,1646904492,6970.890346566618
TCGA_ATAC,svar,none,16,2048,4194304,10,12038062080,1076995269,10659.648148370836
TCGA_ATAC,svar,none,16,2048,4194304,10,12038062080,1076157386,10667.947620256355
TCGA_ATAC,svar,none,16,2048,4194304,10,12038062080,1076370652,10665.833933383758
TCGA_ATAC,svar,none,32,2048,4194304,10,12038062080,1241040134,9250.619952150557
TCGA_ATAC,svar,none,32,2048,4194304,10,12038062080,1290020028,8899.389448083824
TCGA_ATAC,svar,none,32,2048,4194304,10,12038062080,1168617271,9823.90976917198
