dataset,backend,dl_mode,threads,seqlen,batch_size,n_batches_measured,total_bytes,duration_ns,throughput (MiB/s)
TCGA_ATAC,svar,none,1,1048576,2,256,2147483648,515365008,3973.8825263821564
TCGA_ATAC,svar,none,1,1048576,2,256,2147483648,500171654,4094.5942930224514
TCGA_ATAC,svar,none,1,1048576,2,256,2147483648,500563577,4091.388375227309
TCGA_ATAC,svar,none,4,1048576,2,256,2147483648,387117041,5290.389683465265
TCGA_ATAC,svar,none,4,1048576,2,256,2147483648,388422439,5272.6099070707905
TCGA_ATAC,svar,none,4,1048576,2,256,2147483648,387688027,5282.5980101779105
TCGA_ATAC,svar,none,16,1048576,2,256,2147483648,1281215508,1598.4820564629006
TCGA_ATAC,svar,none,16,1048576,2,256,2147483648,411255470,4979.872972874987
TCGA_ATAC,svar,none,16,1048576,2,256,2147483648,412338726,4966.790337320876
TCGA_ATAC,svar,none,32,1048576,2,256,2147483648,2924153593,700.3736072218009
TCGA_ATAC,svar,none,32,1048576,2,256,2147483648,817163955,2506.228997827003
TCGA_ATAC,svar,none,32,1048576,2,256,2147483648,512812405,3993.663140812672
TCGA_ATAC,svar,none,1,1048576,8,64,2147483648,1055101935,1941.0446820951001
TCGA_ATAC,svar,none,1,1048576,8,64,2147483648,1061249962,1929.7998335287573
TCGA_ATAC,svar,none,1,1048576,8,64,2147483648,1055203741,1940.8574102088974
TCGA_ATAC,svar,none,4,1048576,8,64,2147483648,469993439,4357.507637462999
TCGA_ATAC,svar,none,4,1048576,8,64,2147483648,467375085,4381.919502619614
TCGA_ATAC,svar,none,4,1048576,8,64,2147483648,466731063,4387.965923750826
TCGA_ATAC,svar,none,16,1048576,8,64,2147483648,287451052,7124.691267437073
TCGA_ATAC,svar,none,16,1048576,8,64,2147483648,287863274,7114.488665198743
TCGA_ATAC,svar,none,16,1048576,8,64,2147483648,303488591,6748.194366225781
TCGA_ATAC,svar,none,32,1048576,8,64,2147483648,949420584,2157.1051170721194
TCGA_ATAC,svar,none,32,1048576,8,64,2147483648,409407850,5002.346681921218
TCGA_ATAC,svar,none,32,1048576,8,64,2147483648,311065472,6583.822970876047
TCGA_ATAC,svar,none,1,1048576,32,16,2147483648,987096262,2074.7723184063684
TCGA_ATAC,svar,none,1,1048576,32,16,2147483648,983964745,2081.37538505
TCGA_ATAC,svar,none,1,1048576,32,16,2147483648,984113436,2081.060907291586
TCGA_ATAC,svar,none,4,1048576,32,16,2147483648,431314927,4748.2706296413435
TCGA_ATAC,svar,none,4,1048576,32,16,2147483648,431190481,4749.641029297212
TCGA_ATAC,svar,none,4,1048576,32,16,2147483648,431145501,4750.136543811459
TCGA_ATAC,svar,none,16,1048576,32,16,2147483648,342781758,5974.646993904501
TCGA_ATAC,svar,none,16,1048576,32,16,2147483648,163846579,12499.49808228831
TCGA_ATAC,svar,none,16,1048576,32,16,2147483648,162392729,12611.402078229745
TCGA_ATAC,svar,none,32,1048576,32,16,2147483648,317037923,6459.79503215456
TCGA_ATAC,svar,none,32,1048576,32,16,2147483648,311590864,6572.721593018208
TCGA_ATAC,svar,none,32,1048576,32,16,2147483648,299149812,6846.06814996093
TCGA_ATAC,svar,none,1,1048576,128,10,5368709120,2364636803,2165.2373817003477
